,RR,TPP,SLP,comparedProfit
379,3.4000000000000004,0.068,0.02,-2483.0000000000036
1879,2.064516129032258,0.128,0.062000000000000006,-2495.9999999999854
2022,2.0303030303030303,0.134,0.066,-2496.0000000000036
367,2.2,0.044000000000000004,0.02,-2503.0
2166,2.028571428571429,0.14200000000000002,0.06999999999999999,-2504.9999999999927
2098,2.1470588235294117,0.14600000000000002,0.068,-2534.000000000011
2097,2.1176470588235294,0.14400000000000002,0.068,-2557.0000000000073
294,2.1111111111111107,0.038,0.018000000000000002,-2561.0000000000146
233,3.5,0.056,0.016,-2591.9999999999854
2165,2.0000000000000004,0.14,0.06999999999999999,-2593.9999999999964
1878,2.032258064516129,0.126,0.062000000000000006,-2601.9999999999927
304,3.222222222222222,0.058,0.018000000000000002,-2629.9999999999927
2096,2.088235294117647,0.14200000000000002,0.068,-2637.0000000000073
2095,2.058823529411765,0.14,0.068,-2637.0000000000073
21,5.2,0.052000000000000005,0.01,-2640.9999999999927
164,4.142857142857143,0.058,0.014,-2649.0
2021,2.0,0.132,0.066,-2650.0000000000036
234,3.625,0.058,0.016,-2651.9999999999927
17,4.4,0.044000000000000004,0.01,-2655.9999999999745
228,2.8750000000000004,0.046000000000000006,0.016,-2657.0000000000073
375,3.0,0.060000000000000005,0.02,-2660.9999999999964
1674,2.4642857142857144,0.138,0.056,-2697.0
86,3.5,0.042,0.012,-2701.999999999971
300,2.7777777777777777,0.05,0.018000000000000002,-2710.999999999982
11,3.2,0.032,0.01,-2719.999999999971
84,3.1666666666666665,0.038,0.012,-2755.999999999989
13,3.6000000000000005,0.036000000000000004,0.01,-2758.999999999989
26,6.2,0.062000000000000006,0.01,-2777.0
813,3.0,0.096,0.032,-2782.9999999999964
370,2.5,0.05,0.02,-2792.000000000022
801,2.25,0.072,0.032,-2796.0
235,3.75,0.060000000000000005,0.016,-2817.9999999999964
2239,2.055555555555556,0.14800000000000002,0.072,-2820.0
18,4.6000000000000005,0.046000000000000006,0.01,-2835.9999999999745
305,3.333333333333333,0.060000000000000005,0.018000000000000002,-2836.999999999989
297,2.444444444444444,0.044000000000000004,0.018000000000000002,-2836.9999999999927
2094,2.0294117647058822,0.138,0.068,-2846.0000000000036
381,3.5999999999999996,0.072,0.02,-2861.0000000000073
25,6.0,0.060000000000000005,0.01,-2861.9999999999854
89,4.0,0.048,0.012,-2864.999999999942
81,2.6666666666666665,0.032,0.012,-2874.999999999989
802,2.3125,0.074,0.032,-2882.0000000000036
797,2.0,0.064,0.032,-2889.0000000000073
515,2.5,0.060000000000000005,0.024,-2889.999999999989
654,2.071428571428571,0.058,0.028000000000000004,-2916.0000000000036
87,3.666666666666667,0.044000000000000004,0.012,-2917.9999999999927
805,2.5,0.08,0.032,-2920.9999999999927
2238,2.027777777777778,0.14600000000000002,0.072,-2921.0000000000036
514,2.4166666666666665,0.058,0.024,-2921.9999999999927
309,3.7777777777777777,0.068,0.018000000000000002,-2924.0
163,4.0,0.056,0.014,-2936.000000000011
16,4.2,0.042,0.01,-2940.9999999999927
806,2.5625,0.082,0.032,-2941.9999999999927
2093,2.0,0.136,0.068,-2942.0000000000036
2237,2.0000000000000004,0.14400000000000002,0.072,-2944.0
153,2.5714285714285716,0.036000000000000004,0.014,-2950.0000000000255
810,2.8125,0.09,0.032,-2966.0
376,3.1,0.062000000000000006,0.02,-2966.0000000000036
37,8.399999999999999,0.08399999999999999,0.01,-2999.0000000000146
303,3.1111111111111107,0.056,0.018000000000000002,-3057.9999999999927
14,3.8,0.038,0.01,-3063.999999999989
91,4.333333333333334,0.052000000000000005,0.012,-3075.9999999999745
1745,2.413793103448276,0.14,0.058,-3097.000000000011
1231,2.090909090909091,0.092,0.044000000000000004,-3097.0000000000146
876,2.411764705882353,0.082,0.034,-3159.999999999989
156,3.0,0.042,0.014,-3163.0
1669,2.2857142857142856,0.128,0.056,-3169.0000000000073
225,2.5,0.04,0.016,-3187.000000000011
809,2.75,0.088,0.032,-3188.0000000000036
655,2.142857142857143,0.060000000000000005,0.028000000000000004,-3204.000000000018
808,2.6874999999999996,0.086,0.032,-3206.9999999999964
733,2.533333333333333,0.076,0.03,-3212.0000000000036
222,2.125,0.034,0.016,-3218.9999999999964
171,5.142857142857142,0.072,0.014,-3220.0000000000073
872,2.176470588235294,0.074,0.034,-3231.0
377,3.2,0.064,0.02,-3248.000000000022
799,2.125,0.068,0.032,-3254.9999999999927
661,2.5714285714285707,0.072,0.028000000000000004,-3260.9999999999964
366,2.1,0.042,0.02,-3261.000000000011
239,4.25,0.068,0.016,-3261.999999999982
24,5.8,0.058,0.01,-3282.999999999982
942,2.0555555555555554,0.074,0.036000000000000004,-3294.0000000000073
467,4.7272727272727275,0.104,0.022,-3296.000000000011
1743,2.344827586206897,0.136,0.058,-3297.000000000011
449,3.0909090909090913,0.068,0.022,-3298.0000000000073
1667,2.2142857142857144,0.124,0.056,-3303.0000000000036
1666,2.1785714285714284,0.122,0.056,-3303.0000000000036
1815,2.3333333333333335,0.14,0.060000000000000005,-3306.0000000000146
393,4.8,0.096,0.02,-3308.000000000018
296,2.333333333333333,0.042,0.018000000000000002,-3310.0000000000036
392,4.7,0.094,0.02,-3335.0000000000146
1183,3.238095238095238,0.136,0.042,-3339.0000000000036
1184,3.2857142857142856,0.138,0.042,-3339.0000000000036
93,4.666666666666667,0.056,0.012,-3347.0000000000036
383,3.8,0.076,0.02,-3357.0000000000073
92,4.5,0.054,0.012,-3359.999999999978
1742,2.310344827586207,0.134,0.058,-3362.0000000000073
231,3.25,0.052000000000000005,0.016,-3370.999999999982
946,2.2777777777777777,0.082,0.036000000000000004,-3372.9999999999927
892,3.3529411764705883,0.114,0.034,-3377.0000000000073
1888,2.3548387096774195,0.14600000000000002,0.062000000000000006,-3383.9999999999964
232,3.375,0.054,0.016,-3384.9999999999964
1959,2.3125000000000004,0.14800000000000002,0.064,-3389.0
731,2.4,0.072,0.03,-3401.9999999999964
394,4.8999999999999995,0.09799999999999999,0.02,-3403.000000000018
444,2.6363636363636367,0.058,0.022,-3418.9999999999745
265,7.5,0.12,0.016,-3422.000000000011
157,3.1428571428571432,0.044000000000000004,0.014,-3424.000000000018
662,2.6428571428571423,0.074,0.028000000000000004,-3425.9999999999927
1593,2.148148148148148,0.11599999999999999,0.054,-3428.0000000000073
945,2.222222222222222,0.08,0.036000000000000004,-3429.9999999999964
1607,2.666666666666667,0.14400000000000002,0.054,-3438.000000000011
891,3.2941176470588234,0.112,0.034,-3448.000000000011
604,3.7692307692307687,0.09799999999999999,0.026000000000000002,-3457.0000000000146
1086,2.05,0.082,0.04,-3458.9999999999927
1182,3.1904761904761907,0.134,0.042,-3462.0000000000036
871,2.117647058823529,0.072,0.034,-3463.0000000000036
538,4.416666666666666,0.106,0.024,-3463.000000000018
537,4.333333333333333,0.104,0.024,-3464.000000000018
756,4.066666666666666,0.122,0.03,-3474.000000000011
954,2.7222222222222214,0.09799999999999999,0.036000000000000004,-3476.0000000000036
804,2.4375,0.078,0.032,-3479.9999999999964
1887,2.3225806451612905,0.14400000000000002,0.062000000000000006,-3481.9999999999964
1608,2.703703703703704,0.14600000000000002,0.054,-3482.0000000000073
35,8.0,0.08,0.01,-3482.000000000011
875,2.3529411764705883,0.08,0.034,-3482.9999999999964
729,2.266666666666667,0.068,0.03,-3483.0
660,2.4999999999999996,0.06999999999999999,0.028000000000000004,-3486.9999999999854
324,5.444444444444443,0.09799999999999999,0.018000000000000002,-3488.0000000000073
188,7.571428571428571,0.106,0.014,-3489.0000000000146
822,3.5625,0.114,0.032,-3489.9999999999927
1741,2.2758620689655173,0.132,0.058,-3490.000000000011
105,6.666666666666667,0.08,0.012,-3490.9999999999854
397,5.199999999999999,0.104,0.02,-3491.000000000018
258,6.625,0.106,0.016,-3493.000000000011
390,4.5,0.09,0.02,-3493.000000000018
396,5.1,0.102,0.02,-3495.000000000022
54,11.799999999999999,0.118,0.01,-3500.0000000000146
371,2.6,0.052000000000000005,0.02,-3500.00000000004
874,2.2941176470588234,0.078,0.034,-3501.9999999999964
752,3.8000000000000003,0.114,0.03,-3502.0
438,2.0909090909090913,0.046000000000000006,0.022,-3502.999999999989
127,10.333333333333334,0.124,0.012,-3505.0000000000073
80,2.5,0.03,0.012,-3505.9999999999745
1158,2.0476190476190474,0.086,0.042,-3507.000000000011
807,2.6249999999999996,0.08399999999999999,0.032,-3508.9999999999927
608,4.076923076923077,0.106,0.026000000000000002,-3516.0000000000146
607,3.9999999999999996,0.104,0.026000000000000002,-3517.0000000000146
685,4.285714285714285,0.12,0.028000000000000004,-3518.0000000000073
1957,2.25,0.14400000000000002,0.064,-3525.0
1813,2.2666666666666666,0.136,0.060000000000000005,-3526.0000000000146
126,10.166666666666666,0.122,0.012,-3530.0000000000146
395,4.999999999999999,0.09999999999999999,0.02,-3530.0000000000146
125,10.0,0.12,0.012,-3530.0000000000146
365,2.0,0.04,0.02,-3533.0000000000146
257,6.5,0.104,0.016,-3538.000000000011
391,4.6,0.092,0.02,-3538.000000000018
755,4.0,0.12,0.03,-3540.0000000000146
295,2.222222222222222,0.04,0.018000000000000002,-3544.0000000000255
1460,2.6,0.13,0.05,-3547.0000000000036
465,4.545454545454545,0.09999999999999999,0.022,-3548.0000000000146
178,6.142857142857142,0.086,0.014,-3556.0000000000036
1740,2.2413793103448274,0.13,0.058,-3558.0000000000036
99,5.666666666666667,0.068,0.012,-3558.0000000000073
463,4.363636363636364,0.096,0.022,-3559.000000000011
462,4.272727272727273,0.094,0.022,-3559.000000000011
821,3.5,0.112,0.032,-3560.9999999999964
609,4.153846153846153,0.108,0.026000000000000002,-3562.000000000018
1016,2.1578947368421053,0.082,0.038,-3570.999999999989
474,5.363636363636363,0.118,0.022,-3572.0000000000146
751,3.7333333333333334,0.112,0.03,-3573.0000000000036
890,3.2352941176470584,0.11,0.034,-3577.0000000000146
657,2.2857142857142856,0.064,0.028000000000000004,-3577.9999999999964
311,3.999999999999999,0.072,0.018000000000000002,-3582.0000000000073
512,2.25,0.054,0.024,-3583.9999999999964
264,7.374999999999999,0.118,0.016,-3586.000000000011
374,2.9,0.058,0.02,-3592.0000000000073
684,4.2142857142857135,0.118,0.028000000000000004,-3593.0
94,4.833333333333333,0.058,0.012,-3593.0000000000036
536,4.25,0.102,0.024,-3595.000000000018
368,2.3000000000000003,0.046000000000000006,0.02,-3597.0000000000073
1812,2.2333333333333334,0.134,0.060000000000000005,-3598.000000000011
1886,2.2903225806451615,0.14200000000000002,0.062000000000000006,-3605.9999999999964
172,5.285714285714286,0.074,0.014,-3607.0000000000036
472,5.1818181818181825,0.114,0.022,-3609.000000000011
246,5.125,0.082,0.016,-3610.9999999999927
1739,2.206896551724138,0.128,0.058,-3613.0000000000073
466,4.636363636363637,0.102,0.022,-3613.000000000011
2028,2.2121212121212124,0.14600000000000002,0.066,-3617.0000000000036
2029,2.2424242424242427,0.14800000000000002,0.066,-3617.0000000000036
949,2.444444444444444,0.088,0.036000000000000004,-3618.0000000000036
880,2.6470588235294117,0.09,0.034,-3620.000000000011
1181,3.142857142857143,0.132,0.042,-3621.0000000000073
1592,2.111111111111111,0.114,0.054,-3632.000000000011
1373,2.0,0.096,0.048,-3635.9999999999964
595,3.0769230769230766,0.08,0.026000000000000002,-3636.0000000000073
948,2.3888888888888884,0.086,0.036000000000000004,-3636.9999999999964
1885,2.258064516129032,0.14,0.062000000000000006,-3638.999999999989
155,2.857142857142857,0.04,0.014,-3639.0000000000036
944,2.1666666666666665,0.078,0.036000000000000004,-3640.0
124,9.833333333333332,0.118,0.012,-3646.000000000011
744,3.2666666666666666,0.09799999999999999,0.03,-3648.000000000011
606,3.9230769230769225,0.102,0.026000000000000002,-3648.0000000000146
256,6.374999999999999,0.102,0.016,-3652.0000000000146
597,3.23076923076923,0.08399999999999999,0.026000000000000002,-3652.000000000029
535,4.166666666666666,0.09999999999999999,0.024,-3656.000000000018
596,3.1538461538461537,0.082,0.026000000000000002,-3657.0000000000036
1110,3.25,0.13,0.04,-3658.0
189,7.714285714285714,0.108,0.014,-3662.000000000018
243,4.75,0.076,0.016,-3671.0
602,3.615384615384615,0.094,0.026000000000000002,-3671.0000000000036
532,3.9166666666666665,0.094,0.024,-3672.0000000000146
1884,2.225806451612903,0.138,0.062000000000000006,-3672.9999999999927
1883,2.193548387096774,0.136,0.062000000000000006,-3672.9999999999927
170,4.999999999999999,0.06999999999999999,0.014,-3677.0
1459,2.56,0.128,0.05,-3685.0000000000036
308,3.6666666666666665,0.066,0.018000000000000002,-3689.0000000000073
820,3.4375,0.11,0.032,-3690.0
230,3.125,0.05,0.016,-3693.999999999989
952,2.6111111111111107,0.094,0.036000000000000004,-3695.9999999999964
1606,2.6296296296296298,0.14200000000000002,0.054,-3696.0000000000146
803,2.375,0.076,0.032,-3696.9999999999964
1738,2.1724137931034484,0.126,0.058,-3699.0000000000073
2026,2.151515151515152,0.14200000000000002,0.066,-3700.0000000000036
2027,2.181818181818182,0.14400000000000002,0.066,-3700.0000000000036
1679,2.6428571428571432,0.14800000000000002,0.056,-3701.0000000000073
1678,2.607142857142857,0.14600000000000002,0.056,-3701.0000000000073
322,5.222222222222221,0.094,0.018000000000000002,-3701.000000000011
750,3.666666666666667,0.11,0.03,-3702.0000000000073
1179,3.0476190476190474,0.128,0.042,-3704.0000000000036
1180,3.0952380952380953,0.13,0.042,-3704.0000000000036
464,4.454545454545454,0.09799999999999999,0.022,-3711.000000000011
869,2.0,0.068,0.034,-3711.9999999999927
48,10.6,0.106,0.01,-3720.0000000000146
1251,3.0,0.132,0.044000000000000004,-3721.000000000011
678,3.785714285714285,0.106,0.028000000000000004,-3729.0000000000036
1735,2.068965517241379,0.12,0.058,-3729.0000000000073
1736,2.103448275862069,0.122,0.058,-3729.0000000000073
1737,2.1379310344827585,0.124,0.058,-3729.0000000000073
385,4.0,0.08,0.02,-3729.000000000022
468,4.818181818181818,0.106,0.022,-3733.000000000011
1956,2.21875,0.14200000000000002,0.064,-3735.0
605,3.8461538461538454,0.09999999999999999,0.026000000000000002,-3735.0000000000146
674,3.499999999999999,0.09799999999999999,0.028000000000000004,-3740.0000000000073
184,6.999999999999999,0.09799999999999999,0.014,-3744.0000000000146
453,3.4545454545454546,0.076,0.022,-3745.9999999999927
1250,2.954545454545454,0.13,0.044000000000000004,-3747.000000000011
947,2.333333333333333,0.08399999999999999,0.036000000000000004,-3748.0
388,4.3,0.086,0.02,-3750.000000000022
1881,2.129032258064516,0.132,0.062000000000000006,-3755.9999999999927
1882,2.161290322580645,0.134,0.062000000000000006,-3755.9999999999927
1663,2.071428571428571,0.11599999999999999,0.056,-3756.0000000000073
306,3.444444444444444,0.062000000000000006,0.018000000000000002,-3756.9999999999964
1172,2.7142857142857144,0.114,0.042,-3758.000000000011
971,3.6666666666666665,0.132,0.036000000000000004,-3765.0
1458,2.52,0.126,0.05,-3766.0000000000036
1457,2.48,0.124,0.05,-3766.0000000000036
45,9.999999999999998,0.09999999999999999,0.01,-3766.000000000011
323,5.333333333333333,0.096,0.018000000000000002,-3767.000000000011
255,6.249999999999999,0.09999999999999999,0.016,-3768.0000000000073
1811,2.1999999999999997,0.132,0.060000000000000005,-3769.000000000011
754,3.933333333333333,0.118,0.03,-3770.0000000000073
473,5.2727272727272725,0.11599999999999999,0.022,-3771.000000000018
263,7.249999999999999,0.11599999999999999,0.016,-3773.0000000000073
241,4.5,0.072,0.016,-3775.0
732,2.466666666666667,0.074,0.03,-3779.0000000000073
728,2.2,0.066,0.03,-3779.000000000011
471,5.090909090909092,0.112,0.022,-3790.0000000000073
879,2.5882352941176467,0.088,0.034,-3791.000000000011
748,3.533333333333333,0.106,0.03,-3791.000000000011
1955,2.1875,0.14,0.064,-3793.9999999999964
1109,3.2,0.128,0.04,-3796.0
1024,2.578947368421052,0.09799999999999999,0.038,-3797.0
122,9.5,0.114,0.012,-3798.0000000000073
1605,2.592592592592593,0.14,0.054,-3801.0000000000146
1094,2.4499999999999997,0.09799999999999999,0.04,-3807.0000000000036
1015,2.1052631578947367,0.08,0.038,-3808.9999999999927
51,11.2,0.112,0.01,-3809.000000000011
181,6.571428571428571,0.092,0.014,-3813.000000000011
185,7.142857142857142,0.09999999999999999,0.014,-3814.000000000018
387,4.199999999999999,0.08399999999999999,0.02,-3816.0000000000255
382,3.6999999999999997,0.074,0.02,-3820.0000000000073
380,3.4999999999999996,0.06999999999999999,0.02,-3821.0000000000036
53,11.6,0.11599999999999999,0.01,-3822.000000000018
679,3.8571428571428568,0.108,0.028000000000000004,-3823.0000000000073
749,3.6,0.108,0.03,-3824.0000000000073
1677,2.5714285714285716,0.14400000000000002,0.056,-3824.0000000000073
1676,2.535714285714286,0.14200000000000002,0.056,-3824.0000000000073
180,6.428571428571428,0.09,0.014,-3824.0000000000146
877,2.4705882352941173,0.08399999999999999,0.034,-3827.0
1604,2.555555555555556,0.138,0.054,-3831.000000000011
1603,2.5185185185185186,0.136,0.054,-3831.000000000011
321,5.111111111111111,0.092,0.018000000000000002,-3833.0000000000036
1085,2.0,0.08,0.04,-3834.9999999999964
878,2.529411764705882,0.086,0.034,-3835.999999999989
121,9.333333333333334,0.112,0.012,-3836.0000000000073
52,11.4,0.114,0.01,-3837.0000000000073
247,5.249999999999999,0.08399999999999999,0.016,-3842.0
819,3.375,0.108,0.032,-3844.0000000000073
29,6.800000000000001,0.068,0.01,-3844.9999999999964
88,3.833333333333334,0.046000000000000006,0.012,-3845.9999999999636
106,6.833333333333333,0.082,0.012,-3846.9999999999964
1530,2.5,0.13,0.052000000000000005,-3852.0000000000036
46,10.2,0.102,0.01,-3852.000000000018
951,2.5555555555555554,0.092,0.036000000000000004,-3858.0000000000073
1249,2.9090909090909087,0.128,0.044000000000000004,-3859.000000000011
307,3.5555555555555554,0.064,0.018000000000000002,-3866.0000000000073
455,3.6363636363636367,0.08,0.022,-3866.9999999999854
1189,3.523809523809524,0.14800000000000002,0.042,-3867.0000000000036
742,3.1333333333333333,0.094,0.03,-3868.0000000000036
747,3.466666666666667,0.104,0.03,-3871.0000000000036
169,4.857142857142858,0.068,0.014,-3872.9999999999927
1107,3.1,0.124,0.04,-3877.0
1108,3.15,0.126,0.04,-3877.0
882,2.764705882352941,0.094,0.034,-3877.0000000000036
1662,2.0357142857142856,0.114,0.056,-3887.000000000011
534,4.083333333333333,0.09799999999999999,0.024,-3887.0000000000146
543,4.833333333333333,0.11599999999999999,0.024,-3888.000000000018
1880,2.096774193548387,0.13,0.062000000000000006,-3888.999999999989
1810,2.1666666666666665,0.13,0.060000000000000005,-3891.0000000000073
539,4.5,0.108,0.024,-3892.0000000000146
313,4.222222222222221,0.076,0.018000000000000002,-3892.9999999999927
1178,3.0,0.126,0.042,-3893.0000000000036
1177,2.952380952380952,0.124,0.042,-3893.0000000000036
1398,3.041666666666667,0.14600000000000002,0.048,-3896.9999999999964
970,3.6111111111111107,0.13,0.036000000000000004,-3897.9999999999964
446,2.818181818181819,0.062000000000000006,0.022,-3902.9999999999964
531,3.833333333333333,0.092,0.024,-3903.0000000000146
42,9.4,0.094,0.01,-3905.0000000000073
293,2.0,0.036000000000000004,0.018000000000000002,-3910.0000000000255
47,10.399999999999999,0.104,0.01,-3915.0000000000146
1954,2.15625,0.138,0.064,-3919.9999999999927
123,9.666666666666666,0.11599999999999999,0.012,-3923.000000000011
1675,2.5,0.14,0.056,-3926.0000000000073
1661,2.0,0.112,0.056,-3927.0000000000073
672,3.3571428571428568,0.094,0.028000000000000004,-3927.9999999999964
1321,2.869565217391304,0.132,0.046000000000000006,-3930.000000000011
677,3.7142857142857135,0.104,0.028000000000000004,-3931.0000000000036
44,9.799999999999999,0.09799999999999999,0.01,-3932.0000000000073
317,4.666666666666666,0.08399999999999999,0.018000000000000002,-3934.0000000000036
2169,2.1142857142857148,0.14800000000000002,0.06999999999999999,-3937.0
187,7.428571428571428,0.104,0.014,-3938.000000000022
1248,2.8636363636363633,0.126,0.044000000000000004,-3940.000000000011
1602,2.481481481481482,0.134,0.054,-3943.000000000011
1809,2.1333333333333333,0.128,0.060000000000000005,-3946.000000000011
470,5.0,0.11,0.022,-3946.000000000011
1808,2.0999999999999996,0.126,0.060000000000000005,-3946.000000000011
262,7.125,0.114,0.016,-3951.000000000011
969,3.5555555555555554,0.128,0.036000000000000004,-3953.0
1320,2.826086956521739,0.13,0.046000000000000006,-3956.000000000011
510,2.0833333333333335,0.05,0.024,-3956.9999999999964
542,4.75,0.114,0.024,-3957.000000000018
484,6.272727272727273,0.138,0.022,-3960.0000000000146
614,4.538461538461537,0.118,0.026000000000000002,-3960.000000000022
976,3.944444444444444,0.14200000000000002,0.036000000000000004,-3965.0
544,4.916666666666666,0.118,0.024,-3968.000000000022
1953,2.125,0.136,0.064,-3974.9999999999964
1952,2.09375,0.134,0.064,-3974.9999999999964
753,3.8666666666666667,0.11599999999999999,0.03,-3975.000000000011
34,7.8,0.078,0.01,-3980.000000000011
43,9.6,0.096,0.01,-3982.000000000011
399,5.3999999999999995,0.108,0.02,-3982.0000000000146
950,2.4999999999999996,0.09,0.036000000000000004,-3983.0000000000036
726,2.066666666666667,0.062000000000000006,0.03,-3988.0
139,12.333333333333334,0.14800000000000002,0.012,-3988.000000000022
588,2.5384615384615383,0.066,0.026000000000000002,-3989.000000000011
1529,2.4615384615384612,0.128,0.052000000000000005,-3990.0000000000036
183,6.857142857142857,0.096,0.014,-3992.0000000000255
1162,2.238095238095238,0.094,0.042,-3999.0000000000073
1456,2.44,0.122,0.05,-4003.0000000000036
943,2.1111111111111107,0.076,0.036000000000000004,-4004.9999999999964
909,4.352941176470589,0.14800000000000002,0.034,-4005.0000000000073
186,7.285714285714285,0.102,0.014,-4006.0000000000327
683,4.142857142857142,0.11599999999999999,0.028000000000000004,-4009.0000000000036
77,2.0,0.024,0.012,-4012.000000000018
798,2.0625,0.066,0.032,-4014.0000000000036
445,2.7272727272727275,0.060000000000000005,0.022,-4014.999999999978
1014,2.0526315789473686,0.078,0.038,-4015.9999999999964
1041,3.473684210526316,0.132,0.038,-4015.9999999999964
254,6.124999999999999,0.09799999999999999,0.016,-4016.0000000000073
1022,2.473684210526316,0.094,0.038,-4016.9999999999927
1600,2.4074074074074074,0.13,0.054,-4024.000000000011
1601,2.4444444444444446,0.132,0.054,-4024.000000000011
1092,2.35,0.094,0.04,-4026.9999999999964
120,9.166666666666666,0.11,0.012,-4029.000000000011
261,7.0,0.112,0.016,-4030.0000000000146
162,3.857142857142857,0.054,0.014,-4032.0000000000036
1807,2.0666666666666664,0.124,0.060000000000000005,-4032.000000000011
741,3.066666666666667,0.092,0.03,-4033.0000000000146
138,12.166666666666668,0.14600000000000002,0.012,-4036.000000000022
1163,2.2857142857142856,0.096,0.042,-4040.0
1119,3.7000000000000006,0.14800000000000002,0.04,-4041.0
190,7.857142857142857,0.11,0.014,-4043.000000000022
746,3.4,0.102,0.03,-4045.0000000000146
1397,3.0000000000000004,0.14400000000000002,0.048,-4046.0
378,3.3000000000000003,0.066,0.02,-4047.9999999999964
2168,2.0857142857142863,0.14600000000000002,0.06999999999999999,-4049.0
182,6.714285714285714,0.094,0.014,-4051.000000000029
659,2.4285714285714284,0.068,0.028000000000000004,-4052.999999999989
908,4.294117647058823,0.14600000000000002,0.034,-4053.0000000000073
541,4.666666666666667,0.112,0.024,-4059.000000000018
1806,2.033333333333333,0.122,0.060000000000000005,-4062.000000000011
676,3.642857142857142,0.102,0.028000000000000004,-4063.0000000000036
1319,2.7826086956521734,0.128,0.046000000000000006,-4068.000000000011
881,2.705882352941176,0.092,0.034,-4068.0000000000146
1528,2.423076923076923,0.126,0.052000000000000005,-4071.0000000000036
1188,3.4761904761904763,0.14600000000000002,0.042,-4071.0000000000036
1527,2.3846153846153846,0.124,0.052000000000000005,-4071.0000000000036
1382,2.375,0.114,0.048,-4072.0
1176,2.9047619047619047,0.122,0.042,-4078.0000000000036
1175,2.8571428571428568,0.12,0.042,-4078.0000000000036
896,3.5882352941176467,0.122,0.034,-4078.0000000000073
320,4.999999999999999,0.09,0.018000000000000002,-4080.9999999999964
740,3.0,0.09,0.03,-4081.000000000011
1118,3.6500000000000004,0.14600000000000002,0.04,-4089.0
1469,2.9600000000000004,0.14800000000000002,0.05,-4089.0
1455,2.4,0.12,0.05,-4089.0000000000036
177,5.999999999999999,0.08399999999999999,0.014,-4089.000000000011
244,4.875,0.078,0.016,-4090.0
1950,2.03125,0.13,0.064,-4090.9999999999964
1949,2.0,0.128,0.064,-4090.9999999999964
1951,2.0625,0.132,0.064,-4090.9999999999964
624,5.3076923076923075,0.138,0.026000000000000002,-4102.000000000011
160,3.5714285714285716,0.05,0.014,-4105.999999999989
601,3.538461538461538,0.092,0.026000000000000002,-4106.000000000004
835,4.375,0.14,0.032,-4107.0
1599,2.3703703703703702,0.128,0.054,-4107.000000000011
1091,2.3,0.092,0.04,-4109.000000000007
259,6.75,0.108,0.016,-4110.000000000015
745,3.333333333333333,0.09999999999999999,0.03,-4113.000000000007
1106,3.05,0.122,0.04,-4114.0
533,4.0,0.096,0.024,-4115.000000000018
873,2.2352941176470584,0.076,0.034,-4117.999999999996
1454,2.36,0.118,0.05,-4119.000000000004
727,2.1333333333333333,0.064,0.03,-4120.000000000011
386,4.1,0.082,0.02,-4120.000000000018
517,2.6666666666666665,0.064,0.024,-4121.000000000004
117,8.666666666666666,0.104,0.012,-4124.000000000018
168,4.714285714285714,0.066,0.014,-4125.0
2167,2.0571428571428574,0.14400000000000002,0.06999999999999999,-4130.0
1021,2.4210526315789473,0.092,0.038,-4131.000000000004
