,RR,TPP,SLP,comparedProfit
2258,3,0.156,0.056,-2128.9999999999927
332,7,0.104,0.016,-2181.999999999989
2257,3,0.15400000000000003,0.056,-2201.9999999999964
334,7,0.108,0.016,-2217.999999999989
302,3,0.044000000000000004,0.016,-2227.9999999999927
2629,3,0.138,0.064,-2233.9999999999927
589,3,0.048,0.022,-2239.999999999989
331,7,0.102,0.016,-2252.9999999999927
2256,3,0.15200000000000002,0.056,-2267.0
311,4,0.062000000000000006,0.016,-2285.999999999989
2628,3,0.136,0.064,-2291.0
2627,3,0.134,0.064,-2306.9999999999964
2255,3,0.15000000000000002,0.056,-2311.9999999999964
330,7,0.09999999999999999,0.016,-2323.9999999999927
592,3,0.054,0.022,-2331.9999999999964
593,3,0.056,0.022,-2357.9999999999854
1886,4,0.17200000000000001,0.048,-2362.0000000000073
1887,4,0.17400000000000002,0.048,-2362.0000000000073
494,3,0.048,0.02,-2364.9999999999854
2272,4,0.18400000000000002,0.056,-2367.9999999999927
590,3,0.05,0.022,-2374.0000000000073
333,7,0.106,0.016,-2376.9999999999927
206,3,0.042,0.014,-2379.9999999999673
2271,4,0.18200000000000002,0.056,-2380.9999999999964
107,3,0.034,0.012,-2391.99999999996
114,4,0.048,0.012,-2394.999999999989
324,6,0.088,0.016,-2402.9999999999927
313,5,0.066,0.016,-2413.999999999989
376,12,0.192,0.016,-2417.999999999989
2924,3,0.158,0.06999999999999999,-2424.0
118,5,0.056,0.012,-2434.9999999999964
495,3,0.05,0.02,-2458.9999999999964
323,6,0.086,0.016,-2460.9999999999964
1848,2,0.096,0.048,-2482.0000000000073
377,13,0.194,0.016,-2482.9999999999964
329,7,0.09799999999999999,0.016,-2488.9999999999964
325,6,0.09,0.016,-2492.999999999989
2923,3,0.156,0.06999999999999999,-2494.9999999999964
2724,3,0.138,0.066,-2503.9999999999927
594,3,0.058,0.022,-2505.9999999999964
393,2,0.036000000000000004,0.018000000000000002,-2506.0000000000036
2270,4,0.18000000000000002,0.056,-2511.9999999999964
326,6,0.092,0.016,-2520.9999999999927
1079,3,0.078,0.032,-2544.999999999989
396,3,0.042,0.018000000000000002,-2551.9999999999854
3114,3,0.158,0.074,-2552.0000000000036
3019,3,0.158,0.072,-2552.0000000000036
2269,4,0.17800000000000002,0.056,-2552.9999999999964
1072,2,0.064,0.032,-2554.0
120,5,0.060000000000000005,0.012,-2555.9999999999927
2723,3,0.136,0.066,-2561.0
398,3,0.046000000000000006,0.018000000000000002,-2567.000000000018
2922,3,0.15400000000000003,0.06999999999999999,-2568.0
2819,3,0.138,0.068,-2576.9999999999927
2722,3,0.134,0.066,-2576.9999999999964
304,3,0.048,0.016,-2583.0000000000036
310,4,0.060000000000000005,0.016,-2592.0
883,3,0.066,0.028000000000000004,-2596.9999999999927
1078,3,0.076,0.032,-2598.9999999999964
2268,4,0.17600000000000002,0.056,-2609.9999999999927
119,5,0.058,0.012,-2617.0
3209,3,0.158,0.076,-2620.0000000000146
3018,3,0.156,0.072,-2623.0
3113,3,0.156,0.074,-2623.0
591,3,0.052000000000000005,0.022,-2626.0
374,12,0.188,0.016,-2631.999999999978
2267,4,0.17400000000000002,0.056,-2632.9999999999964
2921,3,0.15200000000000002,0.06999999999999999,-2633.0000000000036
781,2,0.052000000000000005,0.026000000000000002,-2633.999999999978
2818,2,0.136,0.068,-2634.0
1420,5,0.19,0.038,-2635.9999999999964
3208,3,0.156,0.076,-2642.000000000011
587,3,0.044000000000000004,0.022,-2645.999999999982
2941,3,0.192,0.06999999999999999,-2671.0
2920,3,0.15000000000000002,0.06999999999999999,-2678.0
978,3,0.066,0.03,-2691.9999999999927
2266,4,0.17200000000000001,0.056,-2694.9999999999964
3017,3,0.15400000000000003,0.072,-2696.0000000000036
3112,3,0.15400000000000003,0.074,-2696.0000000000036
3207,3,0.15400000000000003,0.076,-2715.0000000000146
1173,3,0.076,0.034,-2734.9999999999927
784,3,0.058,0.026000000000000002,-2741.999999999982
92,20,0.194,0.01,-2747.9999999999927
496,3,0.052000000000000005,0.02,-2754.9999999999927
2721,2,0.132,0.066,-2757.0
395,3,0.04,0.018000000000000002,-2757.9999999999927
3111,3,0.15200000000000002,0.074,-2761.0000000000073
3016,3,0.15200000000000002,0.072,-2761.0000000000073
755,8,0.19,0.024,-2772.9999999999927
3206,3,0.15200000000000002,0.076,-2780.000000000018
296,2,0.032,0.016,-2805.000000000022
3110,3,0.15000000000000002,0.074,-2806.0000000000036
3015,3,0.15000000000000002,0.072,-2806.0000000000036
3606,3,0.192,0.08399999999999999,-2806.0000000000036
373,12,0.186,0.016,-2808.0
112,4,0.044000000000000004,0.012,-2816.9999999999673
26,7,0.062000000000000006,0.01,-2836.000000000011
25,6,0.060000000000000005,0.01,-2837.0000000000146
300,3,0.04,0.016,-2839.9999999999927
2443,3,0.14600000000000002,0.060000000000000005,-2844.0
2250,3,0.14,0.056,-2845.9999999999964
2251,3,0.14200000000000002,0.056,-2845.9999999999964
1080,3,0.08,0.032,-2846.9999999999964
121,6,0.062000000000000006,0.012,-2853.9999999999964
372,12,0.18400000000000002,0.016,-2860.9999999999927
1171,3,0.072,0.034,-2867.9999999999964
2640,3,0.16,0.064,-2875.0000000000036
45,10,0.09999999999999999,0.01,-2884.9999999999964
3036,3,0.192,0.072,-2897.000000000011
3228,3,0.196,0.076,-2901.000000000018
2249,3,0.138,0.056,-2907.9999999999964
2919,3,0.14800000000000002,0.06999999999999999,-2910.0
2918,3,0.14600000000000002,0.06999999999999999,-2910.0
2939,3,0.188,0.06999999999999999,-2919.9999999999964
111,4,0.042,0.012,-2920.999999999982
1087,3,0.094,0.032,-2924.9999999999964
1088,3,0.096,0.032,-2924.9999999999964
2263,3,0.166,0.056,-2926.9999999999927
2264,3,0.168,0.056,-2926.9999999999927
2265,4,0.17,0.056,-2926.9999999999927
91,20,0.192,0.01,-2942.999999999989
375,12,0.19,0.016,-2943.999999999989
983,3,0.076,0.03,-2956.0000000000036
46,11,0.102,0.01,-2956.9999999999854
371,12,0.18200000000000002,0.016,-2960.9999999999927
1270,3,0.08,0.036000000000000004,-2962.9999999999854
2442,3,0.14400000000000002,0.060000000000000005,-2962.9999999999927
2441,3,0.14200000000000002,0.060000000000000005,-2962.9999999999927
713,5,0.106,0.024,-2974.0000000000036
3131,3,0.192,0.074,-2978.0000000000073
345,9,0.13,0.016,-2980.9999999999964
369,12,0.17800000000000002,0.016,-2982.999999999989
782,3,0.054,0.026000000000000002,-2990.999999999982
1074,3,0.068,0.032,-3004.9999999999927
2937,3,0.18400000000000002,0.06999999999999999,-3006.0
2938,3,0.186,0.06999999999999999,-3006.0
1081,3,0.082,0.032,-3007.999999999989
2917,3,0.14400000000000002,0.06999999999999999,-3008.0
314,5,0.068,0.016,-3010.999999999989
498,3,0.056,0.02,-3012.999999999982
691,3,0.062000000000000006,0.024,-3015.9999999999964
370,12,0.18000000000000002,0.016,-3020.9999999999964
117,5,0.054,0.012,-3021.9999999999745
1075,3,0.06999999999999999,0.032,-3036.9999999999964
3013,3,0.14600000000000002,0.072,-3038.0000000000036
3109,3,0.14800000000000002,0.074,-3038.0000000000036
3014,3,0.14800000000000002,0.072,-3038.0000000000036
3034,3,0.188,0.072,-3048.0
349,9,0.138,0.016,-3048.9999999999964
245,9,0.12,0.014,-3056.0
305,4,0.05,0.016,-3065.000000000029
298,3,0.036000000000000004,0.016,-3073.000000000029
368,11,0.17600000000000002,0.016,-3079.0
3225,3,0.19,0.076,-3083.000000000011
1558,3,0.086,0.042,-3088.0
712,5,0.104,0.024,-3091.9999999999964
306,4,0.052000000000000005,0.016,-3092.0000000000146
319,5,0.078,0.016,-3099.9999999999927
595,3,0.060000000000000005,0.022,-3099.9999999999927
711,5,0.102,0.024,-3110.9999999999964
1189,4,0.108,0.034,-3114.9999999999854
2248,3,0.136,0.056,-3118.9999999999927
684,2,0.048,0.024,-3120.0000000000073
1695,4,0.17,0.044000000000000004,-3124.0
343,8,0.126,0.016,-3125.9999999999927
1694,4,0.168,0.044000000000000004,-3127.9999999999964
1600,5,0.17,0.042,-3132.0000000000036
1172,3,0.074,0.034,-3133.0
3032,3,0.18400000000000002,0.072,-3134.0000000000036
3033,3,0.186,0.072,-3134.0000000000036
1599,4,0.168,0.042,-3136.0
3012,3,0.14400000000000002,0.072,-3136.0000000000036
1867,3,0.134,0.048,-3140.0000000000073
399,3,0.048,0.018000000000000002,-3142.0000000000036
2440,3,0.14,0.060000000000000005,-3143.999999999989
316,5,0.072,0.016,-3145.0
2735,3,0.16,0.066,-3145.0000000000036
492,3,0.044000000000000004,0.02,-3148.9999999999964
1077,3,0.074,0.032,-3151.9999999999964
209,4,0.048,0.014,-3156.999999999989
1096,4,0.112,0.032,-3157.9999999999964
3129,3,0.188,0.074,-3160.0
87,19,0.18400000000000002,0.01,-3160.999999999989
1190,4,0.11,0.034,-3164.0000000000036
130,7,0.08,0.012,-3171.999999999978
1085,3,0.09,0.032,-3172.0000000000036
1086,3,0.092,0.032,-3172.0000000000036
297,3,0.034,0.016,-3176.0000000000327
358,10,0.156,0.016,-3180.9999999999927
355,10,0.15000000000000002,0.016,-3180.9999999999927
356,10,0.15200000000000002,0.016,-3180.9999999999927
357,10,0.15400000000000003,0.016,-3180.9999999999927
89,19,0.188,0.01,-3184.999999999989
312,4,0.064,0.016,-3185.9999999999927
710,5,0.09999999999999999,0.024,-3185.9999999999964
1866,3,0.132,0.048,-3188.0000000000073
2638,3,0.156,0.064,-3190.9999999999964
348,9,0.136,0.016,-3193.9999999999927
1097,4,0.114,0.032,-3194.9999999999927
1174,3,0.078,0.034,-3195.999999999989
1192,4,0.114,0.034,-3195.9999999999927
37,9,0.08399999999999999,0.01,-3197.9999999999964
1137,7,0.194,0.032,-3198.0
1178,3,0.086,0.034,-3203.999999999989
1177,3,0.08399999999999999,0.034,-3203.999999999989
1693,4,0.166,0.044000000000000004,-3207.9999999999964
1102,4,0.124,0.032,-3207.9999999999964
2637,3,0.15400000000000003,0.064,-3211.9999999999964
2247,3,0.134,0.056,-3211.9999999999964
2915,3,0.14,0.06999999999999999,-3212.0
2916,3,0.14200000000000002,0.06999999999999999,-3212.0
1598,4,0.166,0.042,-3216.0
1179,3,0.088,0.034,-3220.9999999999927
350,9,0.14,0.016,-3221.9999999999964
351,9,0.14200000000000002,0.016,-3221.9999999999964
1182,3,0.094,0.034,-3223.9999999999927
1183,3,0.096,0.034,-3223.9999999999927
359,10,0.158,0.016,-3228.0
415,5,0.08,0.018000000000000002,-3235.9999999999927
347,9,0.134,0.016,-3242.9999999999964
2936,3,0.18200000000000002,0.06999999999999999,-3243.9999999999964
315,5,0.06999999999999999,0.016,-3250.0000000000036
2439,3,0.138,0.060000000000000005,-3251.9999999999964
86,19,0.18200000000000002,0.01,-3252.9999999999854
339,8,0.118,0.016,-3252.9999999999964
3224,3,0.188,0.076,-3253.0000000000146
88,19,0.186,0.01,-3254.9999999999927
1082,3,0.08399999999999999,0.032,-3255.999999999982
1090,4,0.09999999999999999,0.032,-3258.0
2246,3,0.132,0.056,-3259.9999999999964
1091,4,0.102,0.032,-3264.0000000000036
2935,3,0.18000000000000002,0.06999999999999999,-3267.0
1125,6,0.17,0.032,-3280.9999999999927
1126,6,0.17200000000000001,0.032,-3280.9999999999927
404,4,0.058,0.018000000000000002,-3281.0000000000036
1461,3,0.082,0.04,-3285.9999999999854
47,11,0.104,0.01,-3285.999999999989
693,3,0.066,0.024,-3286.9999999999964
3128,3,0.186,0.074,-3287.0000000000073
709,5,0.09799999999999999,0.024,-3287.9999999999927
185,16,0.19,0.012,-3291.999999999982
2438,3,0.136,0.060000000000000005,-3291.9999999999964
596,3,0.062000000000000006,0.022,-3296.999999999989
1968,3,0.14600000000000002,0.05,-3299.9999999999927
1515,5,0.19,0.04,-3299.9999999999927
783,3,0.056,0.026000000000000002,-3301.0
701,4,0.082,0.024,-3301.999999999982
702,4,0.08399999999999999,0.024,-3308.9999999999927
1089,4,0.09799999999999999,0.032,-3308.9999999999964
3127,3,0.18400000000000002,0.074,-3310.0000000000036
808,5,0.106,0.026000000000000002,-3312.999999999989
2262,3,0.164,0.056,-3315.9999999999964
340,8,0.12,0.016,-3317.0000000000036
1094,4,0.108,0.032,-3317.9999999999964
1233,6,0.196,0.034,-3324.9999999999927
132,7,0.08399999999999999,0.012,-3327.999999999978
660,9,0.19,0.022,-3327.999999999989
2063,3,0.14600000000000002,0.052000000000000005,-3328.9999999999964
2933,3,0.17600000000000002,0.06999999999999999,-3329.0
2934,3,0.17800000000000002,0.06999999999999999,-3329.0
2932,3,0.17400000000000002,0.06999999999999999,-3329.0
2931,3,0.17200000000000001,0.06999999999999999,-3329.0
1464,3,0.088,0.04,-3329.9999999999964
307,4,0.054,0.016,-3343.000000000022
788,3,0.066,0.026000000000000002,-3343.9999999999927
2830,3,0.16,0.068,-3344.0000000000073
320,5,0.08,0.016,-3344.999999999989
1390,4,0.13,0.038,-3349.0
74,16,0.158,0.01,-3351.9999999999927
993,4,0.096,0.03,-3352.9999999999964
992,4,0.094,0.03,-3352.9999999999964
1892,4,0.18400000000000002,0.048,-3354.0000000000036
1610,5,0.19,0.042,-3355.9999999999964
690,3,0.060000000000000005,0.024,-3356.0000000000073
2636,3,0.15200000000000002,0.064,-3357.0
500,3,0.060000000000000005,0.02,-3358.9999999999927
1095,4,0.11,0.032,-3359.0000000000073
807,4,0.104,0.026000000000000002,-3360.9999999999927
90,19,0.19,0.01,-3361.999999999989
2261,3,0.162,0.056,-3363.9999999999964
990,3,0.09,0.03,-3365.0
405,4,0.060000000000000005,0.018000000000000002,-3368.9999999999927
364,11,0.168,0.016,-3369.999999999989
365,11,0.17,0.016,-3369.999999999989
366,11,0.17200000000000001,0.016,-3369.999999999989
3031,3,0.18200000000000002,0.072,-3372.0
338,8,0.11599999999999999,0.016,-3373.9999999999964
2435,3,0.13,0.060000000000000005,-3377.9999999999927
2436,3,0.132,0.060000000000000005,-3377.9999999999927
2437,3,0.134,0.060000000000000005,-3377.9999999999927
93,20,0.196,0.01,-3378.999999999989
842,7,0.17400000000000002,0.026000000000000002,-3382.9999999999964
841,7,0.17200000000000001,0.026000000000000002,-3382.9999999999964
85,18,0.18000000000000002,0.01,-3382.9999999999964
1100,4,0.12,0.032,-3384.9999999999927
1101,4,0.122,0.032,-3384.9999999999927
1463,3,0.086,0.04,-3384.9999999999964
2260,3,0.16,0.056,-3384.9999999999964
843,7,0.17600000000000002,0.026000000000000002,-3386.0000000000036
2534,3,0.138,0.062000000000000006,-3386.0000000000036
1879,4,0.158,0.048,-3386.0000000000073
3223,3,0.186,0.076,-3387.000000000018
1894,4,0.188,0.048,-3391.0000000000036
1191,4,0.112,0.034,-3392.9999999999927
3030,3,0.18000000000000002,0.072,-3395.0000000000036
1124,6,0.168,0.032,-3395.9999999999964
214,5,0.058,0.014,-3399.9999999999745
884,3,0.068,0.028000000000000004,-3401.0
1403,5,0.156,0.038,-3401.9999999999964
1402,5,0.15400000000000003,0.038,-3401.9999999999964
1401,5,0.15200000000000002,0.038,-3401.9999999999964
1400,4,0.15000000000000002,0.038,-3401.9999999999964
1893,4,0.186,0.048,-3402.0000000000073
1865,3,0.13,0.048,-3404.0000000000073
401,3,0.052000000000000005,0.018000000000000002,-3406.0000000000146
685,3,0.05,0.024,-3408.000000000011
879,3,0.058,0.028000000000000004,-3410.0000000000073
110,4,0.04,0.012,-3412.9999999999745
1135,6,0.19,0.032,-3418.0000000000036
794,3,0.078,0.026000000000000002,-3418.999999999989
1134,6,0.188,0.032,-3418.9999999999964
501,4,0.062000000000000006,0.02,-3419.999999999989
1180,3,0.09,0.034,-3430.9999999999964
1181,3,0.092,0.034,-3430.9999999999964
613,5,0.096,0.022,-3433.999999999989
1221,6,0.17200000000000001,0.034,-3434.999999999989
1222,6,0.17400000000000002,0.034,-3434.999999999989
2733,3,0.156,0.066,-3439.9999999999964
607,4,0.08399999999999999,0.022,-3445.9999999999927
2062,3,0.14400000000000002,0.052000000000000005,-3446.9999999999964
687,3,0.054,0.024,-3450.0000000000146
48,11,0.106,0.01,-3454.9999999999927
3026,3,0.17200000000000001,0.072,-3457.0000000000036
1876,4,0.15200000000000002,0.048,-3457.0000000000036
3027,3,0.17400000000000002,0.072,-3457.0000000000036
1875,4,0.15000000000000002,0.048,-3457.0000000000036
1877,4,0.15400000000000003,0.048,-3457.0000000000036
1878,4,0.156,0.048,-3457.0000000000036
3028,3,0.17600000000000002,0.072,-3457.0000000000036
3029,3,0.17800000000000002,0.072,-3457.0000000000036
1369,3,0.088,0.038,-3458.0
1381,3,0.112,0.038,-3458.0000000000036
207,4,0.044000000000000004,0.014,-3461.999999999971
54,12,0.118,0.01,-3469.0000000000073
806,4,0.102,0.026000000000000002,-3469.9999999999927
661,9,0.192,0.022,-3472.9999999999927
1863,3,0.126,0.048,-3473.0000000000073
1864,3,0.128,0.048,-3473.0000000000073
2245,3,0.13,0.056,-3475.9999999999964
183,16,0.186,0.012,-3481.999999999989
1132,6,0.18400000000000002,0.032,-3486.9999999999964
1201,4,0.132,0.034,-3487.9999999999927
2635,3,0.15000000000000002,0.064,-3493.0
406,4,0.062000000000000006,0.018000000000000002,-3493.9999999999854
1230,6,0.19,0.034,-3493.9999999999854
140,9,0.09999999999999999,0.012,-3494.9999999999964
1966,3,0.14200000000000002,0.05,-3498.0
790,3,0.06999999999999999,0.026000000000000002,-3500.0000000000036
995,4,0.09999999999999999,0.03,-3503.0
659,9,0.188,0.022,-3506.999999999989
2158,3,0.14600000000000002,0.054,-3506.9999999999964
1083,3,0.086,0.032,-3507.9999999999927
1084,3,0.088,0.032,-3507.9999999999927
24,6,0.058,0.01,-3509.9999999999964
499,3,0.058,0.02,-3510.0
991,4,0.092,0.03,-3512.0000000000036
1891,4,0.18200000000000002,0.048,-3513.0000000000073
2531,3,0.132,0.062000000000000006,-3515.999999999989
1409,5,0.168,0.038,-3522.9999999999964
337,8,0.114,0.016,-3522.9999999999964
336,7,0.112,0.016,-3522.9999999999964
1410,5,0.17,0.038,-3522.9999999999964
797,4,0.08399999999999999,0.026000000000000002,-3523.9999999999927
799,4,0.088,0.026000000000000002,-3523.9999999999927
798,4,0.086,0.026000000000000002,-3523.9999999999927
1890,4,0.18000000000000002,0.048,-3528.0000000000036
2732,3,0.15400000000000003,0.066,-3529.0
2530,3,0.13,0.062000000000000006,-3534.9999999999927
1214,5,0.158,0.034,-3534.9999999999927
1705,5,0.19,0.044000000000000004,-3536.9999999999927
403,4,0.056,0.018000000000000002,-3542.0
1286,4,0.112,0.036000000000000004,-3543.9999999999927
2243,3,0.126,0.056,-3544.9999999999964
2244,3,0.128,0.056,-3544.9999999999964
151,11,0.122,0.012,-3546.999999999982
1133,6,0.186,0.032,-3551.0000000000036
122,6,0.064,0.012,-3551.9999999999927
2634,3,0.14800000000000002,0.064,-3553.0
2633,3,0.14600000000000002,0.064,-3553.0
804,4,0.09799999999999999,0.026000000000000002,-3556.999999999989
2434,3,0.128,0.060000000000000005,-3556.9999999999964
1408,5,0.166,0.038,-3556.9999999999964
2433,3,0.126,0.060000000000000005,-3556.9999999999964
754,8,0.188,0.024,-3560.9999999999927
1965,3,0.14,0.05,-3560.9999999999964
1099,4,0.118,0.032,-3561.9999999999964
996,4,0.102,0.03,-3562.0000000000036
367,11,0.17400000000000002,0.016,-3566.9999999999927
1862,3,0.124,0.048,-3568.0000000000073
612,5,0.094,0.022,-3572.999999999989
805,4,0.09999999999999999,0.026000000000000002,-3574.9999999999927
1373,3,0.096,0.038,-3575.0
1372,3,0.094,0.038,-3575.0
1380,3,0.11,0.038,-3576.9999999999964
1379,3,0.108,0.038,-3576.9999999999964
344,8,0.128,0.016,-3578.9999999999927
1364,3,0.078,0.038,-3579.9999999999927
658,9,0.186,0.022,-3579.9999999999964
2828,3,0.156,0.068,-3584.0
143,9,0.106,0.012,-3584.9999999999854
980,3,0.06999999999999999,0.03,-3586.0000000000036
152,11,0.124,0.012,-3589.999999999989
1269,3,0.078,0.036000000000000004,-3591.999999999989
657,9,0.18400000000000002,0.022,-3598.9999999999927
982,3,0.074,0.03,-3600.0
1213,5,0.156,0.034,-3600.999999999989
1211,5,0.15200000000000002,0.034,-3600.999999999989
1212,5,0.15400000000000003,0.034,-3600.999999999989
1386,4,0.122,0.038,-3600.9999999999964
1131,6,0.18200000000000002,0.032,-3602.0
2731,3,0.15200000000000002,0.066,-3603.0000000000036
50,11,0.11,0.01,-3603.0000000000255
1169,2,0.068,0.034,-3603.9999999999854
1704,5,0.188,0.044000000000000004,-3604.9999999999927
1609,5,0.188,0.042,-3612.9999999999964
353,10,0.14600000000000002,0.016,-3615.9999999999964
354,10,0.14800000000000002,0.016,-3615.9999999999964
1170,3,0.06999999999999999,0.034,-3616.999999999982
199,3,0.028000000000000004,0.014,-3617.0000000000073
1460,2,0.08,0.04,-3617.999999999982
2631,3,0.14200000000000002,0.064,-3618.9999999999964
2632,3,0.14400000000000002,0.064,-3618.9999999999964
2630,3,0.14,0.064,-3618.9999999999964
1964,3,0.138,0.05,-3625.0
1889,4,0.17800000000000002,0.048,-3625.0000000000036
1219,5,0.168,0.034,-3627.9999999999854
212,4,0.054,0.014,-3629.9999999999527
1229,6,0.188,0.034,-3630.9999999999964
1462,3,0.08399999999999999,0.04,-3632.9999999999964
786,3,0.062000000000000006,0.026000000000000002,-3634.0000000000073
1274,3,0.088,0.036000000000000004,-3639.0
2242,3,0.124,0.056,-3639.9999999999964
1093,4,0.106,0.032,-3643.9999999999964
335,7,0.11,0.016,-3644.9999999999964
80,17,0.17,0.01,-3646.999999999982
81,18,0.17200000000000001,0.01,-3646.999999999982
82,18,0.17400000000000002,0.01,-3646.999999999982
149,10,0.118,0.012,-3647.999999999971
703,4,0.086,0.024,-3647.9999999999964
123,6,0.066,0.012,-3648.999999999989
840,7,0.17,0.026000000000000002,-3648.9999999999927
838,7,0.166,0.026000000000000002,-3648.9999999999927
839,7,0.168,0.026000000000000002,-3648.9999999999927
1220,5,0.17,0.034,-3655.999999999989
1861,3,0.122,0.048,-3656.0000000000036
756,8,0.192,0.024,-3657.0000000000036
2827,3,0.15400000000000003,0.068,-3661.9999999999964
1559,3,0.088,0.042,-3669.0
71,16,0.15200000000000002,0.01,-3672.999999999989
72,16,0.15400000000000003,0.01,-3672.999999999989
73,16,0.156,0.01,-3672.999999999989
753,8,0.186,0.024,-3672.9999999999927
352,9,0.14400000000000002,0.016,-3673.9999999999927
318,5,0.076,0.016,-3673.9999999999927
1268,3,0.076,0.036000000000000004,-3675.0000000000036
20,5,0.05,0.01,-3675.000000000011
2259,3,0.158,0.056,-3675.9999999999964
1267,3,0.074,0.036000000000000004,-3677.9999999999964
900,4,0.09999999999999999,0.028000000000000004,-3678.9999999999964
1703,5,0.186,0.044000000000000004,-3678.9999999999964
1888,4,0.17600000000000002,0.048,-3683.0000000000146
1608,5,0.186,0.042,-3687.0
3324,3,0.198,0.078,-3688.000000000011
1092,4,0.104,0.032,-3688.9999999999964
1676,3,0.132,0.044000000000000004,-3692.0
994,4,0.09799999999999999,0.03,-3692.0000000000036
1123,6,0.166,0.032,-3693.0
44,10,0.09799999999999999,0.01,-3694.0
84,18,0.17800000000000002,0.01,-3696.9999999999854
83,18,0.17600000000000002,0.01,-3696.9999999999854
1098,4,0.11599999999999999,0.032,-3697.9999999999927
1277,3,0.094,0.036000000000000004,-3698.0
1278,3,0.096,0.036000000000000004,-3698.0
1581,4,0.132,0.042,-3700.0000000000036
899,4,0.09799999999999999,0.028000000000000004,-3700.9999999999964
2157,3,0.14400000000000002,0.054,-3701.9999999999927
1285,4,0.11,0.036000000000000004,-3703.9999999999964
1284,3,0.108,0.036000000000000004,-3706.0
1607,5,0.18400000000000002,0.042,-3710.0
184,16,0.188,0.012,-3710.999999999982
33,8,0.076,0.01,-3713.9999999999927
656,9,0.18200000000000002,0.022,-3716.999999999989
700,4,0.08,0.024,-3716.9999999999927
1371,3,0.092,0.038,-3717.0
1370,3,0.09,0.038,-3717.0
606,4,0.082,0.022,-3718.999999999982
1130,6,0.18000000000000002,0.032,-3719.0
801,4,0.092,0.026000000000000002,-3719.0
650,8,0.17,0.022,-3719.9999999999964
1963,3,0.136,0.05,-3720.0
649,8,0.168,0.022,-3720.999999999989
717,5,0.114,0.024,-3721.9999999999964
708,4,0.096,0.024,-3722.999999999989
894,4,0.088,0.028000000000000004,-3723.0
892,3,0.08399999999999999,0.028000000000000004,-3723.0
893,4,0.086,0.028000000000000004,-3723.0
2469,4,0.198,0.060000000000000005,-3727.0
2468,4,0.196,0.060000000000000005,-3727.0
2241,3,0.122,0.056,-3727.9999999999927
989,3,0.088,0.03,-3729.9999999999964
882,3,0.064,0.028000000000000004,-3733.0
2826,3,0.15200000000000002,0.068,-3736.0
1594,4,0.158,0.042,-3736.0000000000073
800,4,0.09,0.026000000000000002,-3737.999999999989
491,3,0.042,0.02,-3738.9999999999854
785,3,0.060000000000000005,0.026000000000000002,-3738.9999999999927
1419,5,0.188,0.038,-3739.9999999999964
1218,5,0.166,0.034,-3743.9999999999927
52,12,0.114,0.01,-3744.0000000000073
752,8,0.18400000000000002,0.024,-3747.999999999989
655,9,0.18000000000000002,0.022,-3747.9999999999927
1228,6,0.186,0.034,-3748.9999999999927
2274,4,0.188,0.056,-3750.999999999989
1121,6,0.162,0.032,-3751.0000000000036
901,4,0.102,0.028000000000000004,-3754.0
1363,2,0.076,0.038,-3754.0000000000073
849,8,0.188,0.026000000000000002,-3754.9999999999927
1606,5,0.18200000000000002,0.042,-3761.9999999999964
2730,3,0.15000000000000002,0.066,-3763.0
64,14,0.138,0.01,-3763.9999999999964
2563,4,0.196,0.062000000000000006,-3765.9999999999964
