,RR,TPP,SLP,comparedProfit
3012,3,0.14400000000000002,0.072,-2551.000000000011
3014,3,0.14800000000000002,0.072,-2551.000000000011
2917,3,0.14400000000000002,0.06999999999999999,-2551.000000000011
3013,3,0.14600000000000002,0.072,-2551.000000000011
2918,3,0.14600000000000002,0.06999999999999999,-2551.000000000011
2919,3,0.14800000000000002,0.06999999999999999,-2551.000000000011
2920,3,0.15000000000000002,0.06999999999999999,-2551.000000000011
2921,3,0.15200000000000002,0.06999999999999999,-2551.000000000011
598,4,0.066,0.022,-2565.000000000011
1079,3,0.078,0.032,-2578.0
1462,3,0.08399999999999999,0.04,-2608.999999999989
1461,3,0.082,0.04,-2608.999999999989
1269,3,0.078,0.036000000000000004,-2611.999999999982
1173,3,0.076,0.034,-2664.0
2238,3,0.11599999999999999,0.056,-2676.0
2239,3,0.118,0.056,-2676.0
2240,3,0.12,0.056,-2676.0
19,5,0.048,0.01,-2678.9999999999927
2354,3,0.158,0.058,-2690.0000000000036
2353,3,0.156,0.058,-2690.0000000000036
692,3,0.064,0.024,-2707.000000000022
2535,3,0.14,0.062000000000000006,-2750.000000000011
2630,3,0.14,0.064,-2750.000000000011
2629,3,0.138,0.064,-2750.000000000011
2534,3,0.138,0.062000000000000006,-2750.000000000011
1091,4,0.102,0.032,-2766.0
2257,3,0.15400000000000003,0.056,-2777.0000000000036
110,4,0.04,0.012,-2796.999999999989
1194,4,0.118,0.034,-2801.0000000000036
1193,4,0.11599999999999999,0.034,-2801.0000000000036
1195,4,0.12,0.034,-2801.0000000000036
993,4,0.096,0.03,-2819.0000000000146
994,4,0.09799999999999999,0.03,-2819.0000000000146
300,3,0.04,0.016,-2820.9999999999964
996,4,0.102,0.03,-2821.9999999999964
2725,3,0.14,0.066,-2834.000000000011
2724,3,0.138,0.066,-2834.000000000011
112,4,0.044000000000000004,0.012,-2835.9999999999636
597,3,0.064,0.022,-2840.0000000000146
2627,3,0.134,0.064,-2841.000000000011
2532,3,0.134,0.062000000000000006,-2841.000000000011
2533,3,0.136,0.062000000000000006,-2841.000000000011
2628,3,0.136,0.064,-2841.000000000011
2744,3,0.17800000000000002,0.066,-2844.000000000011
2743,3,0.17600000000000002,0.066,-2844.000000000011
2745,3,0.18000000000000002,0.066,-2844.000000000011
1084,3,0.088,0.032,-2865.0000000000073
1085,3,0.09,0.032,-2865.0000000000073
107,3,0.034,0.012,-2877.999999999971
1972,4,0.15400000000000003,0.05,-2894.0
995,4,0.09999999999999999,0.03,-2895.0000000000073
1274,3,0.088,0.036000000000000004,-2896.999999999989
1275,3,0.09,0.036000000000000004,-2896.999999999989
1369,3,0.088,0.038,-2896.999999999989
1370,3,0.09,0.038,-2896.999999999989
2334,3,0.118,0.058,-2900.0
2335,3,0.12,0.058,-2900.0
906,4,0.112,0.028000000000000004,-2901.0000000000036
905,4,0.11,0.028000000000000004,-2901.0000000000036
904,4,0.108,0.028000000000000004,-2901.0000000000036
2059,3,0.138,0.052000000000000005,-2914.0000000000036
2740,3,0.17,0.066,-2924.0000000000073
2742,3,0.17400000000000002,0.066,-2924.0000000000073
2741,3,0.17200000000000001,0.066,-2924.0000000000073
982,3,0.074,0.03,-2925.0000000000073
981,3,0.072,0.03,-2925.0000000000073
2255,3,0.15000000000000002,0.056,-2927.0
2256,3,0.15200000000000002,0.056,-2927.0
2254,3,0.14800000000000002,0.056,-2927.0
2253,3,0.14600000000000002,0.056,-2927.0
2252,3,0.14400000000000002,0.056,-2927.0
2043,3,0.106,0.052000000000000005,-2940.0
1191,4,0.112,0.034,-2941.0000000000036
1460,2,0.08,0.04,-2943.9999999999927
115,5,0.05,0.012,-2944.999999999982
983,3,0.076,0.03,-2945.0000000000036
1086,3,0.092,0.032,-2946.0
903,4,0.106,0.028000000000000004,-2953.0000000000036
1676,3,0.132,0.044000000000000004,-2953.0000000000073
2531,3,0.132,0.062000000000000006,-2955.0000000000146
2626,3,0.132,0.064,-2955.0000000000146
988,3,0.086,0.03,-2962.000000000011
989,3,0.088,0.03,-2962.000000000011
1170,3,0.06999999999999999,0.034,-2965.0000000000073
121,6,0.062000000000000006,0.012,-2966.0000000000036
1672,3,0.124,0.044000000000000004,-2976.0000000000036
1673,3,0.126,0.044000000000000004,-2976.0000000000036
1674,3,0.128,0.044000000000000004,-2976.0000000000036
1675,3,0.13,0.044000000000000004,-2976.0000000000036
1671,3,0.122,0.044000000000000004,-2976.0000000000036
1276,3,0.092,0.036000000000000004,-2977.999999999982
2625,3,0.13,0.064,-2978.000000000011
2530,3,0.13,0.062000000000000006,-2978.000000000011
2624,2,0.128,0.064,-2978.000000000011
2528,3,0.126,0.062000000000000006,-2978.000000000011
2529,3,0.128,0.062000000000000006,-2978.000000000011
26,7,0.062000000000000006,0.01,-2981.0000000000036
1178,3,0.086,0.034,-2986.0000000000073
1281,3,0.102,0.036000000000000004,-2987.999999999978
2352,3,0.15400000000000003,0.058,-3001.0000000000036
2057,3,0.134,0.052000000000000005,-3005.0000000000036
2058,3,0.136,0.052000000000000005,-3005.0000000000036
990,3,0.09,0.03,-3009.000000000018
1190,4,0.11,0.034,-3029.0000000000036
1367,3,0.08399999999999999,0.038,-3031.9999999999854
992,4,0.094,0.03,-3036.0000000000073
886,3,0.072,0.028000000000000004,-3040.0000000000036
879,3,0.058,0.028000000000000004,-3040.9999999999854
2841,3,0.18200000000000002,0.068,-3053.000000000011
1189,4,0.108,0.034,-3065.0000000000036
1188,4,0.106,0.034,-3065.0000000000036
1187,4,0.104,0.034,-3065.0000000000036
1177,3,0.08399999999999999,0.034,-3066.0000000000036
2722,3,0.134,0.066,-3067.0000000000073
2723,3,0.136,0.066,-3067.0000000000073
2721,2,0.132,0.066,-3067.0000000000073
302,3,0.044000000000000004,0.016,-3082.9999999999964
1465,3,0.09,0.04,-3083.9999999999964
898,4,0.096,0.028000000000000004,-3085.9999999999927
1171,3,0.072,0.034,-3087.0000000000073
492,3,0.044000000000000004,0.02,-3091.000000000011
1078,3,0.076,0.032,-3095.0
2155,3,0.14,0.054,-3101.0000000000036
2154,3,0.138,0.054,-3101.0000000000036
811,5,0.112,0.026000000000000002,-3117.0000000000073
2056,3,0.132,0.052000000000000005,-3119.0000000000073
208,4,0.046000000000000006,0.014,-3140.9999999999745
2055,3,0.13,0.052000000000000005,-3142.0000000000036
2054,3,0.128,0.052000000000000005,-3142.0000000000036
2053,3,0.126,0.052000000000000005,-3142.0000000000036
2052,3,0.124,0.052000000000000005,-3142.0000000000036
2051,3,0.122,0.052000000000000005,-3142.0000000000036
2251,3,0.14200000000000002,0.056,-3144.0
1176,3,0.082,0.034,-3154.0000000000036
1687,4,0.15400000000000003,0.044000000000000004,-3160.0000000000073
810,5,0.11,0.026000000000000002,-3169.0000000000073
1169,2,0.068,0.034,-3180.0000000000073
2820,3,0.14,0.068,-3180.000000000011
2819,3,0.138,0.068,-3180.000000000011
2821,3,0.14200000000000002,0.068,-3180.000000000011
1987,4,0.18400000000000002,0.05,-3184.9999999999964
1989,4,0.188,0.05,-3184.9999999999964
1984,4,0.17800000000000002,0.05,-3184.9999999999964
1985,4,0.18000000000000002,0.05,-3184.9999999999964
1986,4,0.18200000000000002,0.05,-3184.9999999999964
1988,4,0.186,0.05,-3184.9999999999964
1983,4,0.17600000000000002,0.05,-3184.9999999999964
1994,4,0.198,0.05,-3184.9999999999964
1990,4,0.19,0.05,-3184.9999999999964
1991,4,0.192,0.05,-3184.9999999999964
1992,4,0.194,0.05,-3184.9999999999964
1993,4,0.196,0.05,-3184.9999999999964
1197,4,0.124,0.034,-3187.0000000000073
1203,4,0.136,0.034,-3187.0000000000073
1201,4,0.132,0.034,-3187.0000000000073
1202,4,0.134,0.034,-3187.0000000000073
1196,4,0.122,0.034,-3187.0000000000073
1198,4,0.126,0.034,-3187.0000000000073
1200,4,0.13,0.034,-3187.0000000000073
1204,5,0.138,0.034,-3187.0000000000073
1199,4,0.128,0.034,-3187.0000000000073
1371,3,0.092,0.038,-3189.999999999982
2840,3,0.18000000000000002,0.068,-3190.000000000011
2839,3,0.17800000000000002,0.068,-3190.000000000011
2153,3,0.136,0.054,-3192.0000000000036
2152,3,0.134,0.054,-3192.0000000000036
979,3,0.068,0.03,-3196.000000000018
980,3,0.06999999999999999,0.03,-3196.000000000018
2936,3,0.18200000000000002,0.06999999999999999,-3200.000000000011
2935,3,0.18000000000000002,0.06999999999999999,-3200.000000000011
899,4,0.09799999999999999,0.028000000000000004,-3210.0000000000036
2069,4,0.158,0.052000000000000005,-3210.0000000000036
2068,3,0.156,0.052000000000000005,-3210.0000000000036
2250,3,0.14,0.056,-3220.0
884,3,0.068,0.028000000000000004,-3221.0000000000036
885,3,0.06999999999999999,0.028000000000000004,-3221.0000000000036
1970,4,0.15000000000000002,0.05,-3222.9999999999964
1967,3,0.14400000000000002,0.05,-3222.9999999999964
1968,3,0.14600000000000002,0.05,-3222.9999999999964
1971,4,0.15200000000000002,0.05,-3222.9999999999964
1969,3,0.14800000000000002,0.05,-3222.9999999999964
1077,3,0.074,0.032,-3223.000000000011
2237,3,0.114,0.056,-3228.0
2236,2,0.112,0.056,-3228.0
1098,4,0.11599999999999999,0.032,-3232.0000000000036
1099,4,0.118,0.032,-3232.0000000000036
1100,4,0.12,0.032,-3232.0000000000036
1215,5,0.16,0.034,-3234.0
2739,3,0.168,0.066,-3235.0000000000073
2738,3,0.166,0.066,-3235.0000000000073
940,7,0.18000000000000002,0.028000000000000004,-3236.9999999999854
600,4,0.06999999999999999,0.022,-3248.0000000000036
599,4,0.068,0.022,-3248.0000000000036
1496,4,0.15200000000000002,0.04,-3249.9999999999927
1494,4,0.14800000000000002,0.04,-3249.9999999999927
1492,4,0.14400000000000002,0.04,-3249.9999999999927
1491,4,0.14200000000000002,0.04,-3249.9999999999927
1493,4,0.14600000000000002,0.04,-3249.9999999999927
1495,4,0.15000000000000002,0.04,-3249.9999999999927
1182,3,0.094,0.034,-3263.0000000000036
1183,3,0.096,0.034,-3263.0000000000036
1184,3,0.09799999999999999,0.034,-3263.0000000000036
1185,3,0.09999999999999999,0.034,-3263.0000000000036
1288,4,0.11599999999999999,0.036000000000000004,-3263.9999999999854
1289,4,0.118,0.036000000000000004,-3263.9999999999854
1290,4,0.12,0.036000000000000004,-3263.9999999999854
1383,4,0.11599999999999999,0.038,-3263.9999999999854
1384,4,0.118,0.038,-3263.9999999999854
1385,4,0.12,0.038,-3263.9999999999854
1214,5,0.158,0.034,-3265.0000000000036
2350,3,0.15000000000000002,0.058,-3267.0
2351,3,0.15200000000000002,0.058,-3267.0
2934,3,0.17800000000000002,0.06999999999999999,-3280.000000000011
2915,3,0.14,0.06999999999999999,-3286.000000000011
2916,3,0.14200000000000002,0.06999999999999999,-3286.000000000011
1005,4,0.12,0.03,-3288.0
1004,4,0.118,0.03,-3288.0
1003,4,0.11599999999999999,0.03,-3288.0
1588,4,0.14600000000000002,0.042,-3288.9999999999927
1589,4,0.14800000000000002,0.042,-3288.9999999999927
1587,4,0.14400000000000002,0.042,-3288.9999999999927
1591,4,0.15200000000000002,0.042,-3288.9999999999927
1586,4,0.14200000000000002,0.042,-3288.9999999999927
1590,4,0.15000000000000002,0.042,-3288.9999999999927
111,4,0.042,0.012,-3294.999999999982
809,5,0.108,0.026000000000000002,-3299.0000000000073
808,5,0.106,0.026000000000000002,-3299.0000000000073
2737,3,0.164,0.066,-3305.0000000000073
2736,3,0.162,0.066,-3305.0000000000073
2151,3,0.132,0.054,-3306.0000000000073
2147,3,0.124,0.054,-3329.0000000000036
2148,3,0.126,0.054,-3329.0000000000036
2149,3,0.128,0.054,-3329.0000000000036
2150,3,0.13,0.054,-3329.0000000000036
789,3,0.068,0.026000000000000002,-3343.9999999999964
790,3,0.06999999999999999,0.026000000000000002,-3343.9999999999964
1025,6,0.16,0.03,-3352.9999999999964
1192,4,0.114,0.034,-3353.0000000000036
2347,3,0.14400000000000002,0.058,-3356.0000000000036
2345,3,0.14,0.058,-3356.0000000000036
2349,3,0.14800000000000002,0.058,-3356.0000000000036
2348,3,0.14600000000000002,0.058,-3356.0000000000036
2346,3,0.14200000000000002,0.058,-3356.0000000000036
784,3,0.058,0.026000000000000002,-3363.9999999999854
122,6,0.064,0.012,-3367.000000000018
1096,4,0.112,0.032,-3372.0000000000036
880,3,0.060000000000000005,0.028000000000000004,-3373.0
209,4,0.048,0.014,-3393.999999999978
1213,5,0.156,0.034,-3395.0000000000036
1212,5,0.15400000000000003,0.034,-3395.0000000000036
1075,3,0.06999999999999999,0.032,-3396.0000000000073
785,3,0.060000000000000005,0.026000000000000002,-3398.9999999999964
1381,3,0.112,0.038,-3403.9999999999854
1286,4,0.112,0.036000000000000004,-3403.9999999999854
2544,3,0.158,0.062000000000000006,-3405.000000000011
2545,3,0.16,0.062000000000000006,-3405.000000000011
2818,2,0.136,0.068,-3413.0000000000073
978,3,0.066,0.03,-3416.0000000000146
1083,3,0.086,0.032,-3417.0000000000073
804,4,0.09799999999999999,0.026000000000000002,-3421.0000000000036
212,4,0.054,0.014,-3422.999999999982
1669,3,0.118,0.044000000000000004,-3423.0
1670,3,0.12,0.044000000000000004,-3423.0
1668,3,0.11599999999999999,0.044000000000000004,-3423.0
1001,4,0.112,0.03,-3428.0
1558,3,0.086,0.042,-3431.9999999999964
1559,3,0.088,0.042,-3431.9999999999964
1560,3,0.09,0.042,-3431.9999999999964
1368,3,0.086,0.038,-3448.999999999989
1273,3,0.086,0.036000000000000004,-3448.999999999989
1478,3,0.11599999999999999,0.04,-3448.9999999999927
1480,3,0.12,0.04,-3448.9999999999927
1479,3,0.118,0.04,-3448.9999999999927
1575,3,0.12,0.042,-3448.9999999999927
1574,3,0.118,0.042,-3448.9999999999927
1573,3,0.11599999999999999,0.042,-3448.9999999999927
1095,4,0.11,0.032,-3460.0000000000036
715,5,0.11,0.024,-3460.000000000022
1120,5,0.16,0.032,-3475.0
211,4,0.052000000000000005,0.014,-3476.9999999999745
1211,5,0.15200000000000002,0.034,-3486.0
1210,5,0.15000000000000002,0.034,-3486.0
1285,4,0.11,0.036000000000000004,-3491.9999999999854
1380,3,0.11,0.038,-3491.9999999999854
1093,4,0.106,0.032,-3496.0000000000036
1094,4,0.108,0.032,-3496.0000000000036
1092,4,0.104,0.032,-3496.0000000000036
1082,3,0.08399999999999999,0.032,-3497.0000000000036
1405,5,0.16,0.038,-3502.999999999978
803,4,0.096,0.026000000000000002,-3502.9999999999927
1771,3,0.132,0.046000000000000006,-3506.0000000000073
695,3,0.06999999999999999,0.024,-3512.000000000011
694,3,0.068,0.024,-3512.000000000011
845,7,0.18000000000000002,0.026000000000000002,-3513.9999999999964
1000,4,0.11,0.03,-3516.0
1076,3,0.072,0.032,-3518.0000000000073
2067,3,0.15400000000000003,0.052000000000000005,-3521.0000000000036
1366,3,0.082,0.038,-3526.999999999982
1283,3,0.106,0.036000000000000004,-3527.9999999999854
1284,3,0.108,0.036000000000000004,-3527.9999999999854
1378,3,0.106,0.038,-3527.9999999999854
1377,3,0.104,0.038,-3527.9999999999854
1379,3,0.108,0.038,-3527.9999999999854
1282,3,0.104,0.036000000000000004,-3527.9999999999854
1770,3,0.13,0.046000000000000006,-3529.0000000000036
1769,3,0.128,0.046000000000000006,-3529.0000000000036
1768,3,0.126,0.046000000000000006,-3529.0000000000036
1767,3,0.124,0.046000000000000006,-3529.0000000000036
1766,3,0.122,0.046000000000000006,-3529.0000000000036
1209,5,0.14800000000000002,0.034,-3542.0000000000073
301,3,0.042,0.016,-3542.9999999999927
22,6,0.054,0.01,-3543.9999999999964
620,5,0.11,0.022,-3548.0000000000146
28,7,0.066,0.01,-3549.0000000000146
491,3,0.042,0.02,-3551.0000000000073
997,4,0.104,0.03,-3552.0
999,4,0.108,0.03,-3552.0
998,4,0.106,0.03,-3552.0
987,3,0.08399999999999999,0.03,-3553.0
113,4,0.046000000000000006,0.012,-3555.9999999999636
27,7,0.064,0.01,-3560.0000000000146
1666,3,0.112,0.044000000000000004,-3563.0
2163,3,0.156,0.054,-3566.0000000000036
2165,3,0.16,0.054,-3566.0000000000036
2164,3,0.158,0.054,-3566.0000000000036
685,3,0.05,0.024,-3575.9999999999964
1108,5,0.136,0.032,-3576.000000000011
1104,4,0.128,0.032,-3576.000000000011
1105,5,0.13,0.032,-3576.000000000011
1107,5,0.134,0.032,-3576.000000000011
1106,5,0.132,0.032,-3576.000000000011
901,4,0.102,0.028000000000000004,-3578.0
902,4,0.104,0.028000000000000004,-3578.0
2639,3,0.158,0.064,-3583.000000000011
2640,3,0.16,0.064,-3583.000000000011
1081,3,0.082,0.032,-3585.0000000000036
31,8,0.072,0.01,-3585.000000000011
1571,3,0.112,0.042,-3588.9999999999927
1476,3,0.112,0.04,-3588.9999999999927
900,4,0.09999999999999999,0.028000000000000004,-3589.0
2049,3,0.118,0.052000000000000005,-3589.0
2048,3,0.11599999999999999,0.052000000000000005,-3589.0
2050,3,0.12,0.052000000000000005,-3589.0
714,5,0.108,0.024,-3590.000000000022
713,5,0.106,0.024,-3590.000000000022
1783,4,0.156,0.046000000000000006,-3597.0000000000036
1784,4,0.158,0.046000000000000006,-3597.0000000000036
1074,3,0.068,0.032,-3611.0000000000073
1073,3,0.066,0.032,-3611.0000000000073
1072,2,0.064,0.032,-3611.0000000000073
1272,3,0.08399999999999999,0.036000000000000004,-3618.9999999999854
2543,3,0.156,0.062000000000000006,-3622.000000000011
1012,5,0.134,0.03,-3632.0000000000073
1013,5,0.136,0.03,-3632.0000000000073
1010,5,0.13,0.03,-3632.0000000000073
1009,5,0.128,0.03,-3632.0000000000073
1011,5,0.132,0.03,-3632.0000000000073
1463,3,0.086,0.04,-3635.9999999999964
1464,3,0.088,0.04,-3635.9999999999964
590,3,0.05,0.022,-3635.9999999999964
986,3,0.082,0.03,-3641.0
1655,3,0.09,0.044000000000000004,-3643.0000000000036
1665,3,0.11,0.044000000000000004,-3651.0
1364,3,0.078,0.038,-3655.9999999999854
1365,3,0.08,0.038,-3655.9999999999854
1868,3,0.136,0.048,-3668.000000000018
1867,3,0.134,0.048,-3668.000000000018
913,5,0.126,0.028000000000000004,-3670.9999999999964
911,5,0.122,0.028000000000000004,-3670.9999999999964
909,5,0.118,0.028000000000000004,-3670.9999999999964
910,5,0.12,0.028000000000000004,-3670.9999999999964
918,5,0.136,0.028000000000000004,-3670.9999999999964
912,5,0.124,0.028000000000000004,-3670.9999999999964
917,5,0.134,0.028000000000000004,-3670.9999999999964
916,5,0.132,0.028000000000000004,-3670.9999999999964
915,5,0.13,0.028000000000000004,-3670.9999999999964
914,5,0.128,0.028000000000000004,-3670.9999999999964
908,5,0.11599999999999999,0.028000000000000004,-3670.9999999999964
30,7,0.06999999999999999,0.01,-3672.000000000011
1475,3,0.11,0.04,-3676.9999999999927
1570,3,0.11,0.042,-3676.9999999999927
619,5,0.108,0.022,-3678.0000000000146
618,5,0.106,0.022,-3678.0000000000146
1663,3,0.106,0.044000000000000004,-3687.0
1662,3,0.104,0.044000000000000004,-3687.0
1664,3,0.108,0.044000000000000004,-3687.0
881,3,0.062000000000000006,0.028000000000000004,-3692.0000000000036
1088,3,0.096,0.032,-3694.0000000000036
1087,3,0.094,0.032,-3694.0000000000036
1090,4,0.09999999999999999,0.032,-3694.0000000000036
1089,4,0.09799999999999999,0.032,-3694.0000000000036
1119,5,0.158,0.032,-3696.0000000000036
1310,5,0.16,0.036000000000000004,-3696.999999999982
1376,3,0.102,0.038,-3698.999999999982
1205,5,0.14,0.034,-3701.0
1207,5,0.14400000000000002,0.034,-3701.0
1208,5,0.14600000000000002,0.034,-3701.0
1206,5,0.14200000000000002,0.034,-3701.0
1981,4,0.17200000000000001,0.05,-3706.9999999999964
1982,4,0.17400000000000002,0.05,-3706.9999999999964
1980,4,0.17,0.05,-3706.9999999999964
709,5,0.09799999999999999,0.024,-3712.000000000018
1568,3,0.106,0.042,-3712.9999999999927
1474,3,0.108,0.04,-3712.9999999999927
1473,3,0.106,0.04,-3712.9999999999927
1472,3,0.104,0.04,-3712.9999999999927
1567,3,0.104,0.042,-3712.9999999999927
1569,3,0.108,0.042,-3712.9999999999927
1682,4,0.14400000000000002,0.044000000000000004,-3722.0
1681,4,0.14200000000000002,0.044000000000000004,-3722.0
614,5,0.09799999999999999,0.022,-3723.0000000000073
51,12,0.112,0.01,-3724.000000000018
1280,3,0.09999999999999999,0.036000000000000004,-3725.9999999999854
1375,3,0.09999999999999999,0.038,-3725.9999999999854
1279,3,0.09799999999999999,0.036000000000000004,-3725.9999999999854
1374,3,0.09799999999999999,0.038,-3725.9999999999854
1278,3,0.096,0.036000000000000004,-3725.9999999999854
1277,3,0.094,0.036000000000000004,-3725.9999999999854
1372,3,0.094,0.038,-3725.9999999999854
1373,3,0.096,0.038,-3725.9999999999854
1309,5,0.158,0.036000000000000004,-3727.9999999999854
2439,3,0.138,0.060000000000000005,-3739.0000000000073
2440,3,0.14,0.060000000000000005,-3739.0000000000073
503,4,0.066,0.02,-3752.0
977,3,0.064,0.03,-3770.000000000011
2143,3,0.11599999999999999,0.054,-3776.0
2144,3,0.118,0.054,-3776.0
2145,3,0.12,0.054,-3776.0
2146,3,0.122,0.054,-3776.0
32,8,0.074,0.01,-3779.000000000018
1866,3,0.132,0.048,-3782.000000000022
786,3,0.062000000000000006,0.026000000000000002,-3782.9999999999964
1097,4,0.114,0.032,-3784.0000000000036
708,4,0.096,0.024,-3794.0000000000073
2638,3,0.156,0.064,-3800.000000000011
29,7,0.068,0.01,-3802.000000000011
1404,5,0.158,0.038,-3804.999999999989
1861,3,0.122,0.048,-3805.000000000018
1862,3,0.124,0.048,-3805.000000000018
1863,3,0.126,0.048,-3805.000000000018
1864,3,0.128,0.048,-3805.000000000018
1865,3,0.13,0.048,-3805.000000000018
123,6,0.066,0.012,-3807.000000000018
1101,4,0.122,0.032,-3809.0000000000073
1102,4,0.124,0.032,-3809.0000000000073
1103,4,0.126,0.032,-3809.0000000000073
1680,4,0.14,0.044000000000000004,-3812.0
125,6,0.06999999999999999,0.012,-3812.0000000000146
124,6,0.068,0.012,-3812.0000000000146
