,RR,TPP,SLP,comparedProfit
870,2.043478260869565,0.094,0.046000000000000006,-1948.4999999999982
269,4.3999999999999995,0.088,0.02,-1962.4999999999982
110,3.285714285714286,0.046000000000000006,0.014,-1972.5000000000036
159,3.25,0.052000000000000005,0.016,-1972.9999999999727
438,2.071428571428571,0.058,0.028000000000000004,-1974.0
364,3.9166666666666665,0.094,0.024,-1974.9999999999982
592,2.6470588235294117,0.09,0.034,-1977.0
455,3.285714285714285,0.092,0.028000000000000004,-1985.0000000000018
489,2.266666666666667,0.068,0.03,-1985.9999999999927
502,3.1333333333333333,0.094,0.03,-1988.4999999999945
21,5.2,0.052000000000000005,0.01,-1994.499999999989
179,5.75,0.092,0.016,-1995.999999999991
353,2.9999999999999996,0.072,0.024,-2003.4999999999945
180,5.875,0.094,0.016,-2006.4999999999945
596,2.88235294117647,0.09799999999999999,0.034,-2013.0
346,2.4166666666666665,0.058,0.024,-2013.5
494,2.6,0.078,0.03,-2015.4999999999945
32,7.3999999999999995,0.074,0.01,-2016.500000000011
178,5.625,0.09,0.016,-2017.499999999991
316,4.090909090909091,0.09,0.022,-2018.9999999999964
393,2.3076923076923075,0.060000000000000005,0.026000000000000002,-2019.4999999999982
365,4.0,0.096,0.024,-2026.4999999999964
349,2.6666666666666665,0.064,0.024,-2026.9999999999927
501,3.066666666666667,0.092,0.03,-2030.9999999999964
491,2.4,0.072,0.03,-2031.499999999991
200,2.333333333333333,0.042,0.018000000000000002,-2031.4999999999945
355,3.1666666666666665,0.076,0.024,-2032.0000000000018
175,5.249999999999999,0.08399999999999999,0.016,-2032.499999999991
459,3.5714285714285707,0.09999999999999999,0.028000000000000004,-2044.5000000000018
307,3.2727272727272725,0.072,0.022,-2052.5000000000036
263,3.8,0.076,0.02,-2054.0
33,7.6,0.076,0.01,-2056.000000000011
309,3.4545454545454546,0.076,0.022,-2057.000000000002
207,3.1111111111111107,0.056,0.018000000000000002,-2057.4999999999945
23,5.6,0.056,0.01,-2058.9999999999945
394,2.3846153846153846,0.062000000000000006,0.026000000000000002,-2064.0000000000055
35,8.0,0.08,0.01,-2065.499999999998
170,4.625,0.074,0.016,-2069.4999999999854
268,4.3,0.086,0.02,-2069.4999999999964
535,2.125,0.068,0.032,-2071.499999999998
68,4.5,0.054,0.012,-2076.000000000009
594,2.764705882352941,0.094,0.034,-2080.499999999998
264,3.9,0.078,0.02,-2088.9999999999964
582,2.0588235294117645,0.06999999999999999,0.034,-2091.499999999989
114,3.857142857142857,0.054,0.014,-2095.4999999999945
149,2.0,0.032,0.016,-2097.4999999999927
173,5.0,0.08,0.016,-2099.4999999999945
358,3.4166666666666665,0.082,0.024,-2103.0000000000036
174,5.125,0.082,0.016,-2113.9999999999927
266,4.1,0.082,0.02,-2119.499999999998
591,2.5882352941176467,0.088,0.034,-2120.999999999998
587,2.3529411764705883,0.08,0.034,-2123.0000000000036
119,4.571428571428571,0.064,0.014,-2126.9999999999945
34,7.8,0.078,0.01,-2128.499999999998
443,2.4285714285714284,0.068,0.028000000000000004,-2130.500000000002
208,3.222222222222222,0.058,0.018000000000000002,-2131.4999999999927
112,3.5714285714285716,0.05,0.014,-2133.499999999989
537,2.25,0.072,0.032,-2134.5
308,3.3636363636363638,0.074,0.022,-2136.000000000002
497,2.8,0.08399999999999999,0.03,-2137.4999999999945
401,2.923076923076923,0.076,0.026000000000000002,-2138.0000000000036
496,2.7333333333333334,0.082,0.03,-2140.4999999999927
267,4.199999999999999,0.08399999999999999,0.02,-2141.4999999999945
642,2.7222222222222214,0.09799999999999999,0.036000000000000004,-2141.5000000000036
156,2.8750000000000004,0.046000000000000006,0.016,-2143.49999999998
306,3.1818181818181817,0.06999999999999999,0.022,-2146.9999999999964
412,3.7692307692307687,0.09799999999999999,0.026000000000000002,-2147.500000000002
24,5.8,0.058,0.01,-2148.9999999999964
641,2.6666666666666665,0.096,0.036000000000000004,-2154.000000000002
499,2.933333333333333,0.088,0.03,-2156.4999999999945
118,4.428571428571429,0.062000000000000006,0.014,-2156.9999999999964
593,2.705882352941176,0.092,0.034,-2157.5
498,2.8666666666666667,0.086,0.03,-2159.4999999999927
317,4.181818181818182,0.092,0.022,-2165.499999999991
359,3.4999999999999996,0.08399999999999999,0.024,-2172.5
227,5.333333333333333,0.096,0.018000000000000002,-2173.4999999999964
634,2.2777777777777777,0.082,0.036000000000000004,-2174.999999999998
919,2.083333333333333,0.09999999999999999,0.048,-2176.0
586,2.2941176470588234,0.078,0.034,-2179.000000000002
640,2.6111111111111107,0.094,0.036000000000000004,-2182.5
546,2.8125,0.09,0.032,-2201.0
536,2.1874999999999996,0.06999999999999999,0.032,-2201.9999999999927
541,2.5,0.08,0.032,-2202.000000000002
583,2.117647058823529,0.072,0.034,-2202.9999999999945
581,2.0,0.068,0.034,-2205.4999999999927
362,3.75,0.09,0.024,-2210.5000000000036
162,3.625,0.058,0.016,-2211.000000000002
727,2.0999999999999996,0.08399999999999999,0.04,-2212.0000000000055
639,2.5555555555555554,0.092,0.036000000000000004,-2216.0000000000055
442,2.3571428571428568,0.066,0.028000000000000004,-2217.4999999999964
177,5.5,0.088,0.016,-2224.499999999991
210,3.444444444444444,0.062000000000000006,0.018000000000000002,-2229.9999999999927
590,2.529411764705882,0.086,0.034,-2230.499999999998
395,2.4615384615384612,0.064,0.026000000000000002,-2230.9999999999964
540,2.4375,0.078,0.032,-2246.499999999998
440,2.2142857142857144,0.062000000000000006,0.028000000000000004,-2248.5000000000036
404,3.1538461538461537,0.082,0.026000000000000002,-2253.000000000002
585,2.2352941176470584,0.076,0.034,-2253.5000000000036
79,6.333333333333333,0.076,0.012,-2255.0000000000036
228,5.444444444444443,0.09799999999999999,0.018000000000000002,-2258.0
405,3.23076923076923,0.08399999999999999,0.026000000000000002,-2258.000000000002
216,4.111111111111111,0.074,0.018000000000000002,-2261.000000000002
171,4.75,0.076,0.016,-2261.4999999999945
683,2.3157894736842106,0.088,0.038,-2262.0
413,3.8461538461538454,0.09999999999999999,0.026000000000000002,-2262.999999999998
488,2.2,0.066,0.03,-2264.4999999999945
392,2.230769230769231,0.058,0.026000000000000002,-2264.5000000000036
20,5.0,0.05,0.01,-2265.4999999999854
206,2.9999999999999996,0.054,0.018000000000000002,-2266.499999999991
726,2.05,0.082,0.04,-2266.500000000002
220,4.555555555555555,0.082,0.018000000000000002,-2267.999999999998
172,4.875,0.078,0.016,-2272.9999999999854
917,2.0,0.096,0.048,-2275.5
550,3.0624999999999996,0.09799999999999999,0.032,-2277.0
918,2.0416666666666665,0.09799999999999999,0.048,-2277.0
78,6.166666666666666,0.074,0.012,-2279.500000000002
638,2.4999999999999996,0.09,0.036000000000000004,-2282.000000000002
500,3.0,0.09,0.03,-2283.9999999999964
265,4.0,0.08,0.02,-2284.9999999999964
82,6.833333333333333,0.082,0.012,-2287.0000000000036
37,8.399999999999999,0.08399999999999999,0.01,-2287.4999999999964
400,2.846153846153846,0.074,0.026000000000000002,-2289.0000000000055
303,2.909090909090909,0.064,0.022,-2295.999999999991
410,3.615384615384615,0.094,0.026000000000000002,-2300.5
682,2.263157894736842,0.086,0.038,-2307.500000000002
584,2.176470588235294,0.074,0.034,-2308.0
633,2.222222222222222,0.08,0.036000000000000004,-2310.000000000002
493,2.533333333333333,0.076,0.03,-2314.4999999999927
122,4.999999999999999,0.06999999999999999,0.014,-2317.4999999999964
229,5.5555555555555545,0.09999999999999999,0.018000000000000002,-2322.0
116,4.142857142857143,0.058,0.014,-2326.499999999998
630,2.0555555555555554,0.074,0.036000000000000004,-2326.9999999999927
304,3.0000000000000004,0.066,0.022,-2333.9999999999945
302,2.818181818181819,0.062000000000000006,0.022,-2338.4999999999854
729,2.1999999999999997,0.088,0.04,-2339.0000000000073
411,3.692307692307692,0.096,0.026000000000000002,-2355.0
548,2.9375,0.094,0.032,-2356.999999999998
684,2.3684210526315788,0.09,0.038,-2366.5000000000055
542,2.5625,0.082,0.032,-2373.499999999998
313,3.818181818181818,0.08399999999999999,0.022,-2377.4999999999945
312,3.7272727272727275,0.082,0.022,-2377.4999999999945
403,3.0769230769230766,0.08,0.026000000000000002,-2387.0000000000036
681,2.2105263157894735,0.08399999999999999,0.038,-2392.5000000000036
363,3.833333333333333,0.092,0.024,-2395.499999999998
492,2.466666666666667,0.074,0.03,-2396.4999999999927
226,5.222222222222221,0.094,0.018000000000000002,-2397.9999999999964
301,2.7272727272727275,0.060000000000000005,0.022,-2398.0000000000036
361,3.6666666666666665,0.088,0.024,-2398.500000000002
547,2.875,0.092,0.032,-2399.0
42,9.4,0.094,0.01,-2406.999999999998
637,2.444444444444444,0.088,0.036000000000000004,-2414.000000000002
67,4.333333333333334,0.052000000000000005,0.012,-2415.999999999989
543,2.6249999999999996,0.08399999999999999,0.032,-2415.999999999998
734,2.4499999999999997,0.09799999999999999,0.04,-2418.0000000000073
775,2.095238095238095,0.088,0.042,-2419.5000000000036
733,2.4,0.096,0.04,-2421.5000000000036
588,2.411764705882353,0.082,0.034,-2424.000000000002
539,2.375,0.076,0.032,-2425.0
254,2.9,0.058,0.02,-2425.000000000009
450,2.9285714285714284,0.082,0.028000000000000004,-2428.500000000002
452,3.0714285714285707,0.086,0.028000000000000004,-2429.0
451,2.999999999999999,0.08399999999999999,0.028000000000000004,-2429.0
36,8.2,0.082,0.01,-2430.500000000002
45,9.999999999999998,0.09999999999999999,0.01,-2430.999999999998
44,9.799999999999999,0.09799999999999999,0.01,-2431.4999999999945
360,3.583333333333333,0.086,0.024,-2432.500000000002
441,2.2857142857142856,0.064,0.028000000000000004,-2435.9999999999945
732,2.35,0.094,0.04,-2450.500000000002
688,2.578947368421052,0.09799999999999999,0.038,-2456.0000000000055
449,2.8571428571428568,0.08,0.028000000000000004,-2459.000000000002
678,2.0526315789473686,0.078,0.038,-2462.5000000000055
636,2.3888888888888884,0.086,0.036000000000000004,-2468.000000000002
43,9.6,0.096,0.01,-2468.999999999998
176,5.374999999999999,0.086,0.016,-2472.4999999999945
444,2.4999999999999996,0.06999999999999999,0.028000000000000004,-2478.5000000000036
545,2.75,0.088,0.032,-2491.0
635,2.333333333333333,0.08399999999999999,0.036000000000000004,-2492.500000000002
456,3.3571428571428568,0.094,0.028000000000000004,-2494.0
725,2.0,0.08,0.04,-2494.000000000002
822,2.045454545454545,0.09,0.044000000000000004,-2501.999999999998
495,2.666666666666667,0.08,0.03,-2503.9999999999927
589,2.4705882352941173,0.08399999999999999,0.034,-2504.499999999998
402,2.9999999999999996,0.078,0.026000000000000002,-2519.4999999999964
730,2.25,0.09,0.04,-2527.0000000000073
686,2.473684210526316,0.094,0.038,-2532.0000000000055
399,2.7692307692307687,0.072,0.026000000000000002,-2533.4999999999964
632,2.1666666666666665,0.078,0.036000000000000004,-2535.4999999999927
780,2.333333333333333,0.09799999999999999,0.042,-2542.000000000002
448,2.785714285714285,0.078,0.028000000000000004,-2545.0000000000036
457,3.428571428571428,0.096,0.028000000000000004,-2553.5
685,2.4210526315789473,0.092,0.038,-2559.0000000000055
314,3.909090909090909,0.086,0.022,-2559.999999999991
219,4.444444444444444,0.08,0.018000000000000002,-2561.499999999998
315,4.0,0.088,0.022,-2573.4999999999945
225,5.111111111111111,0.092,0.018000000000000002,-2583.9999999999945
677,2.0,0.076,0.038,-2587.000000000002
505,3.333333333333333,0.09999999999999999,0.03,-2587.4999999999927
408,3.4615384615384612,0.09,0.026000000000000002,-2587.5000000000036
544,2.6874999999999996,0.086,0.032,-2590.4999999999964
135,6.857142857142857,0.096,0.014,-2593.499999999998
680,2.1578947368421053,0.082,0.038,-2594.0000000000036
89,8.0,0.096,0.012,-2594.9999999999964
224,4.999999999999999,0.09,0.018000000000000002,-2610.9999999999945
407,3.384615384615384,0.088,0.026000000000000002,-2620.5000000000073
776,2.142857142857143,0.09,0.042,-2621.000000000002
80,6.5,0.078,0.012,-2621.999999999991
597,2.941176470588235,0.09999999999999999,0.034,-2622.9999999999964
88,7.833333333333333,0.094,0.012,-2623.499999999998
40,9.0,0.09,0.01,-2626.5
503,3.2,0.096,0.03,-2631.9999999999927
218,4.333333333333333,0.078,0.018000000000000002,-2640.999999999998
217,4.222222222222221,0.076,0.018000000000000002,-2641.000000000002
643,2.7777777777777772,0.09999999999999999,0.036000000000000004,-2646.5
91,8.333333333333332,0.09999999999999999,0.012,-2647.9999999999964
679,2.1052631578947367,0.08,0.038,-2648.000000000002
778,2.238095238095238,0.094,0.042,-2658.9999999999964
595,2.8235294117647056,0.096,0.034,-2667.4999999999964
779,2.2857142857142856,0.096,0.042,-2681.5000000000036
38,8.6,0.086,0.01,-2685.5
130,6.142857142857142,0.086,0.014,-2692.5000000000036
223,4.888888888888888,0.088,0.018000000000000002,-2698.499999999998
90,8.166666666666666,0.09799999999999999,0.012,-2702.9999999999945
221,4.666666666666666,0.08399999999999999,0.018000000000000002,-2703.9999999999964
123,5.142857142857142,0.072,0.014,-2708.999999999991
631,2.1111111111111107,0.076,0.036000000000000004,-2712.499999999998
538,2.3125,0.074,0.032,-2719.999999999998
134,6.714285714285714,0.094,0.014,-2722.5
446,2.6428571428571423,0.074,0.028000000000000004,-2735.499999999998
136,6.999999999999999,0.09799999999999999,0.014,-2737.999999999991
86,7.5,0.09,0.012,-2739.4999999999964
115,4.0,0.056,0.014,-2741.4999999999927
445,2.5714285714285707,0.072,0.028000000000000004,-2744.999999999998
85,7.333333333333333,0.088,0.012,-2748.500000000002
137,7.142857142857142,0.09999999999999999,0.014,-2755.5
728,2.15,0.086,0.04,-2756.000000000002
777,2.1904761904761902,0.092,0.042,-2763.000000000002
406,3.307692307692307,0.086,0.026000000000000002,-2764.500000000002
453,3.1428571428571423,0.088,0.028000000000000004,-2772.500000000002
128,5.857142857142858,0.082,0.014,-2776.5000000000036
41,9.2,0.092,0.01,-2789.4999999999945
409,3.538461538461538,0.092,0.026000000000000002,-2801.999999999998
39,8.799999999999999,0.088,0.01,-2810.499999999998
131,6.285714285714286,0.088,0.014,-2819.0000000000036
84,7.166666666666666,0.086,0.012,-2825.500000000002
447,2.714285714285714,0.076,0.028000000000000004,-2827.000000000002
300,2.6363636363636367,0.058,0.022,-2829.5000000000036
83,6.999999999999999,0.08399999999999999,0.012,-2830.5000000000036
454,3.2142857142857135,0.09,0.028000000000000004,-2841.500000000002
735,2.4999999999999996,0.09999999999999999,0.04,-2864.500000000002
87,7.666666666666666,0.092,0.012,-2879.4999999999945
774,2.0476190476190474,0.086,0.042,-2881.0
827,2.2727272727272725,0.09999999999999999,0.044000000000000004,-2893.5
825,2.1818181818181817,0.096,0.044000000000000004,-2906.499999999998
551,3.1249999999999996,0.09999999999999999,0.032,-2927.4999999999964
873,2.1739130434782603,0.09999999999999999,0.046000000000000006,-2970.499999999998
549,3.0,0.096,0.032,-2971.9999999999964
222,4.777777777777777,0.086,0.018000000000000002,-2989.999999999998
126,5.571428571428571,0.078,0.014,-2992.4999999999945
127,5.714285714285714,0.08,0.014,-2994.0
871,2.0869565217391304,0.096,0.046000000000000006,-3014.999999999998
689,2.631578947368421,0.09999999999999999,0.038,-3016.000000000002
133,6.571428571428571,0.092,0.014,-3039.499999999998
125,5.428571428571428,0.076,0.014,-3055.9999999999964
687,2.5263157894736845,0.096,0.038,-3060.500000000002
132,6.428571428571428,0.09,0.014,-3116.0
124,5.285714285714286,0.074,0.014,-3167.4999999999945
129,5.999999999999999,0.08399999999999999,0.014,-3235.000000000002
781,2.3809523809523805,0.09999999999999999,0.042,-3237.5
