,RR,TPP,SLP,comparedProfit
2822,3,0.14400000000000002,0.068,-3001.0
807,4,0.104,0.026000000000000002,-3003.0000000000036
1181,3,0.092,0.034,-3006.0000000000073
1180,3,0.09,0.034,-3006.0000000000073
615,5,0.09999999999999999,0.022,-3008.0000000000146
2444,3,0.14800000000000002,0.060000000000000005,-3013.000000000011
2349,3,0.14800000000000002,0.058,-3013.000000000011
2821,3,0.14200000000000002,0.068,-3014.0
616,5,0.102,0.022,-3017.000000000011
329,7,0.09799999999999999,0.016,-3025.0000000000073
911,5,0.122,0.028000000000000004,-3027.000000000011
910,5,0.12,0.028000000000000004,-3027.000000000011
696,3,0.072,0.024,-3028.000000000011
988,3,0.086,0.03,-3029.000000000011
2365,4,0.18000000000000002,0.058,-3029.0000000000146
2366,4,0.18200000000000002,0.058,-3029.0000000000146
981,3,0.072,0.03,-3030.000000000018
1462,3,0.08399999999999999,0.04,-3050.0000000000073
212,4,0.054,0.014,-3058.0000000000036
906,4,0.112,0.028000000000000004,-3060.0000000000073
1463,3,0.086,0.04,-3069.0
1464,3,0.088,0.04,-3069.0
784,3,0.058,0.026000000000000002,-3071.0000000000146
1000,4,0.11,0.03,-3074.0000000000073
398,3,0.046000000000000006,0.018000000000000002,-3074.999999999989
980,3,0.06999999999999999,0.03,-3079.000000000018
1982,4,0.17400000000000002,0.05,-3082.9999999999964
1983,4,0.17600000000000002,0.05,-3082.9999999999964
614,5,0.09799999999999999,0.022,-3087.0000000000146
1179,3,0.088,0.034,-3091.0000000000036
1178,3,0.086,0.034,-3091.0000000000036
1267,3,0.074,0.036000000000000004,-3093.000000000011
2819,3,0.138,0.068,-3094.0
2820,3,0.14,0.068,-3094.0
2818,2,0.136,0.068,-3094.0
805,4,0.09999999999999999,0.026000000000000002,-3102.0
2443,3,0.14600000000000002,0.060000000000000005,-3109.000000000011
2348,3,0.14600000000000002,0.058,-3109.000000000011
2079,4,0.17800000000000002,0.052000000000000005,-3110.9999999999927
25,6,0.060000000000000005,0.01,-3114.0
691,3,0.062000000000000006,0.024,-3115.0000000000073
336,7,0.112,0.016,-3115.0000000000073
907,5,0.114,0.028000000000000004,-3115.9999999999927
801,4,0.092,0.026000000000000002,-3116.0000000000073
2460,3,0.18000000000000002,0.060000000000000005,-3117.0000000000146
2459,3,0.17800000000000002,0.060000000000000005,-3117.0000000000146
2461,4,0.18200000000000002,0.060000000000000005,-3117.0000000000146
2364,4,0.17800000000000002,0.058,-3125.0000000000146
1177,3,0.08399999999999999,0.034,-3133.0000000000146
2636,3,0.15200000000000002,0.064,-3137.000000000018
806,4,0.102,0.026000000000000002,-3144.0
944,7,0.188,0.028000000000000004,-3146.000000000011
337,8,0.114,0.016,-3150.0000000000073
311,4,0.062000000000000006,0.016,-3151.000000000011
2638,3,0.156,0.064,-3152.0000000000146
909,5,0.118,0.028000000000000004,-3159.0000000000036
1888,4,0.17600000000000002,0.048,-3167.9999999999964
1887,4,0.17400000000000002,0.048,-3167.9999999999964
945,7,0.19,0.028000000000000004,-3170.000000000011
2442,3,0.14400000000000002,0.060000000000000005,-3172.000000000011
2347,3,0.14400000000000002,0.058,-3172.000000000011
592,3,0.054,0.022,-3172.000000000018
599,4,0.068,0.022,-3173.0000000000146
706,4,0.092,0.024,-3173.0000000000146
1981,4,0.17200000000000001,0.05,-3178.9999999999964
1366,3,0.082,0.038,-3179.0
2735,3,0.16,0.066,-3180.0000000000146
999,4,0.108,0.03,-3181.0000000000073
798,4,0.086,0.026000000000000002,-3183.0000000000036
2346,3,0.14200000000000002,0.058,-3185.000000000011
2441,3,0.14200000000000002,0.060000000000000005,-3185.000000000011
905,4,0.11,0.028000000000000004,-3192.0
495,3,0.05,0.02,-3199.000000000011
705,4,0.09,0.024,-3199.0000000000146
2362,3,0.17400000000000002,0.058,-3201.0000000000146
2363,4,0.17600000000000002,0.058,-3201.0000000000146
886,3,0.072,0.028000000000000004,-3202.000000000022
613,5,0.096,0.022,-3203.0000000000146
589,3,0.048,0.022,-3207.0000000000146
1606,5,0.18200000000000002,0.042,-3209.0000000000073
2542,3,0.15400000000000003,0.062000000000000006,-3209.0000000000146
898,4,0.096,0.028000000000000004,-3210.0000000000146
333,7,0.106,0.016,-3211.0000000000073
804,4,0.09799999999999999,0.026000000000000002,-3218.0
118,5,0.056,0.012,-3219.000000000011
693,3,0.066,0.024,-3226.000000000011
1980,4,0.17,0.05,-3232.0
1316,5,0.17200000000000001,0.036000000000000004,-3235.0000000000073
2637,3,0.15400000000000003,0.064,-3241.000000000018
1578,3,0.126,0.042,-3243.0000000000073
1580,4,0.13,0.042,-3243.0000000000073
1579,4,0.128,0.042,-3243.0000000000073
1577,3,0.124,0.042,-3243.0000000000073
695,3,0.06999999999999999,0.024,-3249.000000000022
1591,4,0.15200000000000002,0.042,-3252.0000000000073
1886,4,0.17200000000000001,0.048,-3263.9999999999964
504,4,0.068,0.02,-3264.0000000000073
2439,3,0.138,0.060000000000000005,-3265.000000000011
2440,3,0.14,0.060000000000000005,-3265.000000000011
2438,3,0.136,0.060000000000000005,-3265.000000000011
2345,3,0.14,0.058,-3265.000000000011
2344,3,0.138,0.058,-3265.000000000011
2343,3,0.136,0.058,-3265.000000000011
2458,3,0.17600000000000002,0.060000000000000005,-3272.0000000000146
1706,5,0.192,0.044000000000000004,-3272.9999999999964
2361,3,0.17200000000000001,0.058,-3281.0000000000146
908,5,0.11599999999999999,0.028000000000000004,-3287.0000000000073
2456,3,0.17200000000000001,0.060000000000000005,-3292.0000000000146
2457,3,0.17400000000000002,0.060000000000000005,-3292.0000000000146
26,7,0.062000000000000006,0.01,-3304.999999999989
1365,3,0.08,0.038,-3306.0
1603,5,0.17600000000000002,0.042,-3306.000000000011
2062,3,0.14400000000000002,0.052000000000000005,-3306.9999999999927
23,6,0.056,0.01,-3308.0
1561,3,0.092,0.042,-3315.0000000000036
1560,3,0.09,0.042,-3315.0000000000036
1137,7,0.194,0.032,-3326.0000000000146
800,4,0.09,0.026000000000000002,-3331.0000000000073
1604,5,0.17800000000000002,0.042,-3335.0000000000073
1605,5,0.18000000000000002,0.042,-3335.0000000000073
1783,4,0.156,0.046000000000000006,-3341.0000000000073
897,4,0.094,0.028000000000000004,-3341.0000000000146
1769,3,0.128,0.046000000000000006,-3342.0000000000073
1768,3,0.126,0.046000000000000006,-3342.0000000000073
1767,3,0.124,0.046000000000000006,-3342.0000000000073
1770,3,0.13,0.046000000000000006,-3342.0000000000073
1274,3,0.088,0.036000000000000004,-3343.0000000000036
1782,4,0.15400000000000003,0.046000000000000006,-3348.0000000000073
1796,4,0.18200000000000002,0.046000000000000006,-3348.000000000011
2076,4,0.17200000000000001,0.052000000000000005,-3348.9999999999964
2077,4,0.17400000000000002,0.052000000000000005,-3348.9999999999964
334,7,0.108,0.016,-3352.0000000000036
1602,5,0.17400000000000002,0.042,-3353.0000000000146
213,4,0.056,0.014,-3354.0000000000073
904,4,0.108,0.028000000000000004,-3359.0000000000036
1185,3,0.09999999999999999,0.034,-3359.0000000000146
310,4,0.060000000000000005,0.016,-3365.0000000000036
219,5,0.068,0.014,-3365.0000000000073
793,3,0.076,0.026000000000000002,-3371.9999999999927
2733,3,0.156,0.066,-3373.0000000000146
1287,4,0.114,0.036000000000000004,-3376.0000000000073
942,7,0.18400000000000002,0.028000000000000004,-3376.000000000011
943,7,0.186,0.028000000000000004,-3376.000000000011
620,5,0.11,0.022,-3378.000000000011
233,7,0.096,0.014,-3380.0000000000146
941,7,0.18200000000000002,0.028000000000000004,-3383.0000000000036
903,4,0.106,0.028000000000000004,-3389.000000000011
975,3,0.060000000000000005,0.03,-3392.0000000000073
1797,4,0.18400000000000002,0.046000000000000006,-3392.000000000011
703,4,0.086,0.024,-3397.000000000011
1516,5,0.192,0.04,-3398.0000000000036
138,8,0.096,0.012,-3399.0000000000327
797,4,0.08399999999999999,0.026000000000000002,-3400.000000000011
209,4,0.048,0.014,-3404.9999999999854
1364,3,0.078,0.038,-3405.000000000011
2635,3,0.15000000000000002,0.064,-3405.0000000000146
618,5,0.106,0.022,-3409.0000000000146
2539,3,0.14800000000000002,0.062000000000000006,-3411.0000000000146
109,4,0.038,0.012,-3411.000000000029
1296,4,0.132,0.036000000000000004,-3420.0000000000036
1286,4,0.112,0.036000000000000004,-3424.000000000011
493,3,0.046000000000000006,0.02,-3428.0
902,4,0.104,0.028000000000000004,-3428.0000000000073
1781,4,0.15200000000000002,0.046000000000000006,-3434.0000000000036
1795,4,0.18000000000000002,0.046000000000000006,-3434.0000000000073
1794,4,0.17800000000000002,0.046000000000000006,-3434.0000000000073
1558,3,0.086,0.042,-3441.0000000000036
1559,3,0.088,0.042,-3441.0000000000036
619,5,0.108,0.022,-3441.000000000011
1036,7,0.18200000000000002,0.03,-3444.0000000000073
1590,4,0.15000000000000002,0.042,-3444.0000000000073
2075,4,0.17,0.052000000000000005,-3444.9999999999964
883,3,0.066,0.028000000000000004,-3447.000000000011
1292,4,0.124,0.036000000000000004,-3454.0000000000073
1293,4,0.126,0.036000000000000004,-3454.0000000000073
1294,4,0.128,0.036000000000000004,-3454.0000000000073
1295,4,0.13,0.036000000000000004,-3454.0000000000073
496,3,0.052000000000000005,0.02,-3455.0000000000146
2061,3,0.14200000000000002,0.052000000000000005,-3457.9999999999927
1285,4,0.11,0.036000000000000004,-3459.0000000000036
896,4,0.092,0.028000000000000004,-3459.0000000000073
1576,3,0.122,0.042,-3460.0000000000073
1575,3,0.12,0.042,-3460.0000000000073
2731,3,0.15200000000000002,0.066,-3462.000000000018
2732,3,0.15400000000000003,0.066,-3462.000000000018
215,5,0.060000000000000005,0.014,-3464.0000000000036
610,5,0.09,0.022,-3471.0000000000146
1184,3,0.09799999999999999,0.034,-3475.0000000000146
810,5,0.11,0.026000000000000002,-3483.0000000000073
976,3,0.062000000000000006,0.03,-3483.0000000000146
211,4,0.052000000000000005,0.014,-3488.0
2632,3,0.14400000000000002,0.064,-3494.000000000018
2634,3,0.14800000000000002,0.064,-3494.000000000018
2633,3,0.14600000000000002,0.064,-3494.000000000018
2631,3,0.14200000000000002,0.064,-3494.000000000018
1601,5,0.17200000000000001,0.042,-3506.0000000000146
2074,4,0.168,0.052000000000000005,-3507.9999999999964
19,5,0.048,0.01,-3509.0
934,6,0.168,0.028000000000000004,-3510.000000000011
935,7,0.17,0.028000000000000004,-3510.000000000011
3229,3,0.198,0.076,-3512.0
302,3,0.044000000000000004,0.016,-3512.9999999999964
879,3,0.058,0.028000000000000004,-3514.0
884,3,0.068,0.028000000000000004,-3516.000000000018
2538,3,0.14600000000000002,0.062000000000000006,-3518.0000000000146
2073,4,0.166,0.052000000000000005,-3520.9999999999964
116,5,0.052000000000000005,0.012,-3522.0000000000255
143,9,0.106,0.012,-3523.0000000000146
1416,5,0.18200000000000002,0.038,-3525.0000000000036
200,3,0.03,0.014,-3526.0000000000036
901,4,0.102,0.028000000000000004,-3528.000000000011
313,5,0.066,0.016,-3531.0000000000036
978,3,0.066,0.03,-3531.0000000000146
692,3,0.064,0.024,-3532.000000000022
296,2,0.032,0.016,-3532.9999999999854
410,4,0.06999999999999999,0.018000000000000002,-3535.0000000000255
1780,4,0.15000000000000002,0.046000000000000006,-3543.0000000000073
940,7,0.18000000000000002,0.028000000000000004,-3550.0000000000073
938,7,0.17600000000000002,0.028000000000000004,-3554.000000000011
1766,3,0.122,0.046000000000000006,-3559.0000000000073
1765,3,0.12,0.046000000000000006,-3559.0000000000073
1588,4,0.14600000000000002,0.042,-3563.0000000000073
1587,4,0.14400000000000002,0.042,-3563.0000000000073
1589,4,0.14800000000000002,0.042,-3563.0000000000073
1284,3,0.108,0.036000000000000004,-3564.0000000000146
125,6,0.06999999999999999,0.012,-3564.0000000000364
605,4,0.08,0.022,-3565.000000000018
1884,4,0.168,0.048,-3573.9999999999964
1885,4,0.17,0.048,-3573.9999999999964
1658,3,0.096,0.044000000000000004,-3578.0000000000073
939,7,0.17800000000000002,0.028000000000000004,-3578.000000000011
786,3,0.062000000000000006,0.026000000000000002,-3583.0000000000036
1657,3,0.094,0.044000000000000004,-3584.0000000000073
308,4,0.056,0.016,-3585.0000000000073
1270,3,0.08,0.036000000000000004,-3587.0000000000036
2536,3,0.14200000000000002,0.062000000000000006,-3589.000000000018
2072,4,0.164,0.052000000000000005,-3600.9999999999964
1793,4,0.17600000000000002,0.046000000000000006,-3601.000000000011
397,3,0.044000000000000004,0.018000000000000002,-3602.000000000018
1135,6,0.19,0.032,-3602.000000000018
702,4,0.08399999999999999,0.024,-3603.000000000018
2537,3,0.14400000000000002,0.062000000000000006,-3607.000000000018
699,4,0.078,0.024,-3608.0000000000073
794,3,0.078,0.026000000000000002,-3608.000000000011
107,3,0.034,0.012,-3610.0000000000073
596,3,0.062000000000000006,0.022,-3611.000000000011
987,3,0.08399999999999999,0.03,-3617.000000000022
603,4,0.076,0.022,-3621.0000000000036
799,4,0.088,0.026000000000000002,-3622.0000000000073
600,4,0.06999999999999999,0.022,-3625.0000000000255
232,7,0.094,0.014,-3626.000000000011
1792,4,0.17400000000000002,0.046000000000000006,-3629.0000000000146
1278,3,0.096,0.036000000000000004,-3632.0000000000073
1688,4,0.156,0.044000000000000004,-3635.0
1676,3,0.132,0.044000000000000004,-3635.0
1687,4,0.15400000000000003,0.044000000000000004,-3635.0
1701,5,0.18200000000000002,0.044000000000000004,-3635.0000000000036
1232,6,0.194,0.034,-3639.0000000000146
792,3,0.074,0.026000000000000002,-3642.9999999999964
882,3,0.064,0.028000000000000004,-3643.000000000011
1791,4,0.17200000000000001,0.046000000000000006,-3643.0000000000146
900,4,0.09999999999999999,0.028000000000000004,-3644.000000000011
899,4,0.09799999999999999,0.028000000000000004,-3644.000000000011
1460,2,0.08,0.04,-3646.0000000000036
1655,3,0.09,0.044000000000000004,-3647.0000000000073
1415,5,0.18000000000000002,0.038,-3650.0000000000036
1414,5,0.17800000000000002,0.038,-3650.0000000000036
204,3,0.038,0.014,-3650.000000000018
20,5,0.05,0.01,-3651.0
1269,3,0.078,0.036000000000000004,-3651.0000000000146
933,6,0.166,0.028000000000000004,-3652.0000000000036
791,3,0.072,0.026000000000000002,-3653.0000000000073
796,4,0.082,0.026000000000000002,-3653.000000000011
795,4,0.08,0.026000000000000002,-3653.000000000011
1306,5,0.15200000000000002,0.036000000000000004,-3655.0000000000073
1314,5,0.168,0.036000000000000004,-3661.0000000000146
1315,5,0.17,0.036000000000000004,-3661.0000000000146
1777,4,0.14400000000000002,0.046000000000000006,-3662.0000000000073
1779,4,0.14800000000000002,0.046000000000000006,-3662.0000000000073
1778,4,0.14600000000000002,0.046000000000000006,-3662.0000000000073
1675,3,0.13,0.044000000000000004,-3669.0000000000036
1672,3,0.124,0.044000000000000004,-3669.0000000000036
1673,3,0.126,0.044000000000000004,-3669.0000000000036
1674,3,0.128,0.044000000000000004,-3669.0000000000036
1290,4,0.12,0.036000000000000004,-3671.0000000000073
1291,4,0.122,0.036000000000000004,-3671.0000000000073
324,6,0.088,0.016,-3675.0000000000073
593,3,0.056,0.022,-3676.000000000011
505,4,0.06999999999999999,0.02,-3676.0000000000146
936,7,0.17200000000000001,0.028000000000000004,-3677.000000000011
937,7,0.17400000000000002,0.028000000000000004,-3677.000000000011
1702,5,0.18400000000000002,0.044000000000000004,-3679.0000000000036
1402,5,0.15400000000000003,0.038,-3680.0000000000073
234,7,0.09799999999999999,0.014,-3680.000000000011
790,3,0.06999999999999999,0.026000000000000002,-3683.000000000018
413,5,0.076,0.018000000000000002,-3687.0000000000073
931,6,0.162,0.028000000000000004,-3689.0000000000036
142,9,0.104,0.012,-3690.000000000018
1656,3,0.092,0.044000000000000004,-3691.0000000000073
1461,3,0.082,0.04,-3693.0
137,8,0.094,0.012,-3693.000000000029
932,6,0.164,0.028000000000000004,-3694.9999999999964
849,8,0.188,0.026000000000000002,-3695.000000000011
1305,5,0.15000000000000002,0.036000000000000004,-3696.0000000000073
1277,3,0.094,0.036000000000000004,-3698.000000000011
977,3,0.064,0.03,-3699.0
497,3,0.054,0.02,-3703.0000000000146
2437,3,0.134,0.060000000000000005,-3706.000000000011
2342,3,0.134,0.058,-3706.000000000011
701,4,0.082,0.024,-3710.000000000018
139,9,0.09799999999999999,0.012,-3713.000000000029
303,3,0.046000000000000006,0.016,-3714.9999999999964
1176,3,0.082,0.034,-3715.0000000000036
119,5,0.058,0.012,-3717.000000000011
850,8,0.19,0.026000000000000002,-3719.000000000011
518,5,0.096,0.02,-3719.0000000000146
2630,3,0.14,0.064,-3719.000000000018
494,3,0.048,0.02,-3727.0000000000073
231,7,0.092,0.014,-3730.0000000000073
1169,2,0.068,0.034,-3735.0000000000146
880,3,0.060000000000000005,0.028000000000000004,-3737.999999999989
1391,4,0.132,0.038,-3738.0
1600,5,0.17,0.042,-3738.0000000000036
1106,5,0.132,0.032,-3739.0000000000073
235,8,0.09999999999999999,0.014,-3742.000000000011
919,5,0.138,0.028000000000000004,-3744.0000000000036
1173,3,0.076,0.034,-3745.0000000000146
1574,3,0.118,0.042,-3751.0000000000036
135,8,0.09,0.012,-3753.0000000000255
1201,4,0.132,0.034,-3755.0000000000073
704,4,0.088,0.024,-3756.000000000022
895,4,0.09,0.028000000000000004,-3760.0000000000073
1699,5,0.17800000000000002,0.044000000000000004,-3761.0000000000036
1700,5,0.18000000000000002,0.044000000000000004,-3761.0000000000036
1124,6,0.168,0.032,-3766.000000000018
1125,6,0.17,0.032,-3766.000000000018
1387,4,0.124,0.038,-3772.0000000000036
1388,4,0.126,0.038,-3772.0000000000036
1389,4,0.128,0.038,-3772.0000000000036
1390,4,0.13,0.038,-3772.0000000000036
1599,4,0.168,0.042,-3772.000000000011
1598,4,0.166,0.042,-3772.000000000011
1105,5,0.13,0.032,-3773.000000000011
1102,4,0.124,0.032,-3773.000000000011
1103,4,0.126,0.032,-3773.000000000011
1104,4,0.128,0.032,-3773.000000000011
1303,5,0.14600000000000002,0.036000000000000004,-3774.0000000000073
1304,5,0.14800000000000002,0.036000000000000004,-3774.0000000000073
1302,4,0.14400000000000002,0.036000000000000004,-3774.0000000000073
1133,6,0.186,0.032,-3776.000000000018
1132,6,0.18400000000000002,0.032,-3776.000000000018
1413,5,0.17600000000000002,0.038,-3777.0000000000036
847,8,0.18400000000000002,0.026000000000000002,-3777.0000000000036
848,8,0.186,0.026000000000000002,-3777.0000000000036
918,5,0.136,0.028000000000000004,-3778.0000000000073
813,5,0.11599999999999999,0.026000000000000002,-3779.9999999999964
24,6,0.058,0.01,-3780.0
210,4,0.05,0.014,-3782.0
1276,3,0.092,0.036000000000000004,-3786.000000000011
205,3,0.04,0.014,-3788.0000000000036
1134,6,0.188,0.032,-3788.0000000000146
1197,4,0.124,0.034,-3789.000000000011
1198,4,0.126,0.034,-3789.000000000011
1199,4,0.128,0.034,-3789.000000000011
1200,4,0.13,0.034,-3789.000000000011
1753,3,0.096,0.046000000000000006,-3791.000000000011
885,3,0.06999999999999999,0.028000000000000004,-3792.0000000000146
1752,3,0.094,0.046000000000000006,-3797.000000000011
136,8,0.092,0.012,-3797.0000000000255
1275,3,0.09,0.036000000000000004,-3799.000000000011
399,3,0.048,0.018000000000000002,-3799.999999999989
1381,3,0.112,0.038,-3802.0
3228,3,0.196,0.076,-3802.9999999999964
1313,5,0.166,0.036000000000000004,-3803.0000000000073
929,6,0.158,0.028000000000000004,-3805.0000000000036
930,6,0.16,0.028000000000000004,-3805.0000000000036
1412,5,0.17400000000000002,0.038,-3805.0000000000073
2535,3,0.14,0.062000000000000006,-3814.000000000018
199,3,0.028000000000000004,0.014,-3815.000000000022
1572,3,0.114,0.042,-3817.0000000000073
401,3,0.052000000000000005,0.018000000000000002,-3817.0000000000073
1573,3,0.11599999999999999,0.042,-3817.0000000000073
1511,5,0.18200000000000002,0.04,-3819.0000000000073
1219,5,0.168,0.034,-3819.000000000018
1220,5,0.17,0.034,-3819.000000000018
141,9,0.102,0.012,-3820.000000000022
395,3,0.04,0.018000000000000002,-3822.0
230,7,0.09,0.014,-3822.0000000000073
2534,3,0.138,0.062000000000000006,-3822.0000000000146
2533,3,0.136,0.062000000000000006,-3822.0000000000146
2532,3,0.134,0.062000000000000006,-3822.0000000000146
1380,3,0.11,0.038,-3836.9999999999927
1311,5,0.162,0.036000000000000004,-3838.0000000000036
115,5,0.05,0.012,-3838.000000000011
3324,3,0.198,0.078,-3839.0000000000036
3321,3,0.192,0.078,-3839.0000000000036
3322,3,0.194,0.078,-3839.0000000000036
3323,3,0.196,0.078,-3839.0000000000036
1411,5,0.17200000000000001,0.038,-3839.000000000011
403,4,0.056,0.018000000000000002,-3844.000000000022
1312,5,0.164,0.036000000000000004,-3846.0
412,5,0.074,0.018000000000000002,-3849.000000000018
1764,3,0.118,0.046000000000000006,-3850.0000000000036
491,3,0.042,0.02,-3851.0
1586,4,0.14200000000000002,0.042,-3854.0000000000036
517,5,0.094,0.02,-3858.000000000018
787,3,0.064,0.026000000000000002,-3859.000000000011
372,12,0.18400000000000002,0.016,-3866.0000000000073
373,12,0.186,0.016,-3866.0000000000073
3224,3,0.188,0.076,-3869.0
3223,3,0.186,0.076,-3869.0
3227,3,0.194,0.076,-3869.0
